activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749458934.1770892,1
aggregation,,False,,,1,GossipAvg,1749458950.5144966,
aggregation,,False,,,1,GossipAvg,1749458950.5145156,
aggregation,,False,,,1,GossipAvg,1749458950.514528,
aggregation,,False,,,1,GossipAvg,1749458950.5145395,
aggregation,,True,,,1,GossipAvg,1749458950.51455,
aggregation,,False,,,1,GossipAvg,1749458950.51456,
aggregation,,False,,,1,GossipAvg,1749458950.514582,
aggregation,,False,,,1,GossipAvg,1749458950.5145934,
aggregation,,False,,,1,GossipAvg,1749458950.5146372,
aggregation,,False,,,1,GossipAvg,1749458950.514648,
model_update,,,,0.40082220643810285,1,,1749458958.0690787,
local_training,,,{},,2,,1749458958.5803697,1
aggregation,,False,,,2,GossipAvg,1749458974.5228353,
aggregation,,False,,,2,GossipAvg,1749458974.5228515,
aggregation,,False,,,2,GossipAvg,1749458974.522864,
aggregation,,False,,,2,GossipAvg,1749458974.5228746,
aggregation,,True,,,2,GossipAvg,1749458974.5228868,
aggregation,,False,,,2,GossipAvg,1749458974.5228982,
aggregation,,False,,,2,GossipAvg,1749458974.5229082,
aggregation,,False,,,2,GossipAvg,1749458974.5229182,
aggregation,,False,,,2,GossipAvg,1749458974.5229278,
aggregation,,False,,,2,GossipAvg,1749458974.522938,
model_update,,,,0.4008730917711736,2,,1749458982.5100007,
local_training,,,{},,3,,1749458983.0148423,1
aggregation,,False,,,3,GossipAvg,1749458999.5696125,
aggregation,,False,,,3,GossipAvg,1749458999.5696964,
aggregation,,False,,,3,GossipAvg,1749458999.5697098,
aggregation,,False,,,3,GossipAvg,1749458999.5697207,
aggregation,,True,,,3,GossipAvg,1749458999.569731,
aggregation,,False,,,3,GossipAvg,1749458999.5697424,
aggregation,,False,,,3,GossipAvg,1749458999.5697534,
aggregation,,False,,,3,GossipAvg,1749458999.5697896,
aggregation,,False,,,3,GossipAvg,1749458999.5698035,
aggregation,,False,,,3,GossipAvg,1749458999.569814,
model_update,,,,0.617259732085802,3,,1749459007.724096,
