node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,1952,public,mayo_clinic,tier1_hospital,1329
1,international,HIPAA_compliant,oncology,1956,public,johns_hopkins,tier2_hospital,428
2,regional,ISO27001,cardiology,1982,research_grant,stanford_med,research_center,3376
3,local,SOC2,neurology,2004,research_grant,mass_general,mobile_unit,2933
4,international,ISO27001,pathology,2016,private,ucla_health,edge_device,2280
5,international,HIPAA_compliant,radiology,2018,private,mayo_clinic,tier1_hospital,1961
6,international,SOC2,oncology,1955,research_grant,johns_hopkins,tier2_hospital,1432
7,local,ISO27001,cardiology,1975,private,stanford_med,research_center,3677
8,regional,ISO27001,neurology,2009,public,mass_general,mobile_unit,877
9,national,ISO27001,pathology,2009,public,ucla_health,edge_device,3816
