activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749403500.0641716,1
aggregation,,False,,,1,GossipAvg,1749403553.6360064,
aggregation,,False,,,1,GossipAvg,1749403553.636022,
aggregation,,False,,,1,GossipAvg,1749403553.6360323,
aggregation,,True,,,1,GossipAvg,1749403553.63604,
aggregation,,False,,,1,GossipAvg,1749403553.6360486,
model_update,,,,3.3746312929016886,1,,1749403555.7587883,
local_training,,,{},,2,,1749403556.2528334,1
aggregation,,False,,,2,GossipAvg,1749403599.4976387,
aggregation,,False,,,2,GossipAvg,1749403599.4976683,
aggregation,,False,,,2,GossipAvg,1749403599.4976776,
aggregation,,True,,,2,GossipAvg,1749403599.497686,
aggregation,,False,,,2,GossipAvg,1749403599.4976938,
model_update,,,,3.4999255541347267,2,,1749403601.1389751,
local_training,,,{},,3,,1749403601.633573,1
aggregation,,False,,,3,GossipAvg,1749403642.4754016,
aggregation,,False,,,3,GossipAvg,1749403642.4754145,
aggregation,,False,,,3,GossipAvg,1749403642.4754238,
aggregation,,True,,,3,GossipAvg,1749403642.4754324,
aggregation,,False,,,3,GossipAvg,1749403642.47544,
model_update,,,,3.5004026636602843,3,,1749403644.175314,
