node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1973,research_grant,mayo_clinic,tier1_hospital,3918
1,national,HIPAA_compliant,oncology,1957,mixed,johns_hopkins,tier2_hospital,4275
2,regional,HIPAA_compliant,cardiology,1991,private,stanford_med,research_center,3184
3,national,FedRAMP,neurology,1955,mixed,mass_general,mobile_unit,1522
4,international,SOC2,pathology,1994,private,ucla_health,edge_device,429
5,regional,FedRAMP,radiology,2000,private,mayo_clinic,tier1_hospital,2958
6,local,ISO27001,oncology,1977,private,johns_hopkins,tier2_hospital,3192
7,regional,FedRAMP,cardiology,1960,mixed,stanford_med,research_center,4260
8,local,HIPAA_compliant,neurology,2016,mixed,mass_general,mobile_unit,4042
9,regional,SOC2,pathology,1990,research_grant,ucla_health,edge_device,2732
10,local,SOC2,radiology,1986,mixed,mayo_clinic,tier1_hospital,4884
11,regional,HIPAA_compliant,oncology,2005,private,johns_hopkins,tier2_hospital,310
12,international,HIPAA_compliant,cardiology,1957,public,stanford_med,research_center,305
13,local,FedRAMP,neurology,1970,research_grant,mass_general,mobile_unit,3626
14,regional,FedRAMP,pathology,1994,private,ucla_health,edge_device,1903
15,local,ISO27001,radiology,2007,research_grant,mayo_clinic,tier1_hospital,4659
16,national,SOC2,oncology,2007,research_grant,johns_hopkins,tier2_hospital,4232
17,international,FedRAMP,cardiology,1973,research_grant,stanford_med,research_center,4264
18,national,SOC2,neurology,1968,public,mass_general,mobile_unit,3393
19,regional,FedRAMP,pathology,1984,mixed,ucla_health,edge_device,852
20,local,HIPAA_compliant,radiology,2001,mixed,mayo_clinic,tier1_hospital,1792
21,national,ISO27001,oncology,2020,mixed,johns_hopkins,tier2_hospital,3517
22,international,HIPAA_compliant,cardiology,1955,public,stanford_med,research_center,1773
23,regional,SOC2,neurology,1966,mixed,mass_general,mobile_unit,4227
24,national,FedRAMP,pathology,2006,mixed,ucla_health,edge_device,2554
25,national,SOC2,radiology,1993,mixed,mayo_clinic,tier1_hospital,2920
26,international,HIPAA_compliant,oncology,2019,research_grant,johns_hopkins,tier2_hospital,4269
27,regional,FedRAMP,cardiology,1969,private,stanford_med,research_center,952
28,national,SOC2,neurology,1974,public,mass_general,mobile_unit,2359
29,national,ISO27001,pathology,1951,mixed,ucla_health,edge_device,3980
