activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749457316.4191406,1
aggregation,,False,,,1,GossipAvg,1749457335.2552395,
aggregation,,True,,,1,GossipAvg,1749457335.2552462,
aggregation,,False,,,1,GossipAvg,1749457335.255253,
model_update,,,,0.5521482102677391,1,,1749457338.0647254,
local_training,,,{},,2,,1749457338.5812097,1
aggregation,,False,,,2,GossipAvg,1749457360.3039615,
aggregation,,True,,,2,GossipAvg,1749457360.303969,
aggregation,,False,,,2,GossipAvg,1749457360.3039758,
model_update,,,,0.9165892943979619,2,,1749457363.1428702,
local_training,,,{},,3,,1749457363.643546,1
aggregation,,False,,,3,GossipAvg,1749457385.5827994,
aggregation,,True,,,3,GossipAvg,1749457385.5828078,
aggregation,,False,,,3,GossipAvg,1749457385.5828142,
model_update,,,,1.0961591550102612,3,,1749457388.5730913,
