node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1990,research_grant,mayo_clinic,tier1_hospital,202
1,regional,HIPAA_compliant,oncology,1962,research_grant,johns_hopkins,tier2_hospital,4647
2,local,FedRAMP,cardiology,1998,research_grant,stanford_med,research_center,2009
3,international,FedRAMP,neurology,2005,mixed,mass_general,mobile_unit,3332
4,international,SOC2,pathology,2002,mixed,ucla_health,edge_device,4911
5,regional,ISO27001,radiology,1996,public,mayo_clinic,tier1_hospital,796
6,international,HIPAA_compliant,oncology,1958,research_grant,johns_hopkins,tier2_hospital,1945
7,national,SOC2,cardiology,2004,mixed,stanford_med,research_center,2178
8,local,ISO27001,neurology,2004,research_grant,mass_general,mobile_unit,672
9,national,HIPAA_compliant,pathology,1970,mixed,ucla_health,edge_device,4274
10,national,SOC2,radiology,2019,mixed,mayo_clinic,tier1_hospital,2139
11,national,FedRAMP,oncology,1957,private,johns_hopkins,tier2_hospital,2174
12,international,HIPAA_compliant,cardiology,1999,mixed,stanford_med,research_center,2133
13,regional,SOC2,neurology,1954,mixed,mass_general,mobile_unit,3515
14,local,SOC2,pathology,1954,research_grant,ucla_health,edge_device,978
15,national,HIPAA_compliant,radiology,1954,private,mayo_clinic,tier1_hospital,2293
16,national,ISO27001,oncology,2010,research_grant,johns_hopkins,tier2_hospital,3930
17,national,FedRAMP,cardiology,1953,mixed,stanford_med,research_center,548
18,national,HIPAA_compliant,neurology,1976,public,mass_general,mobile_unit,428
19,international,SOC2,pathology,1989,mixed,ucla_health,edge_device,2073
