timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753374282.2652924,1,10,"[1, 6, 7, 9, 8, 2]",6,0.6,0.6,"{1: 1.0, 6: 1.0, 7: 1.0, 9: 1.0, 8: 1.0, 2: 1.0}",,,
1753374298.1171718,2,10,"[7, 6, 5, 0, 2, 3]",6,0.6,0.6,"{7: 1.0, 6: 1.0, 5: 1.0, 0: 1.0, 2: 1.0, 3: 1.0}",,,
1753374312.5516806,3,10,"[2, 4, 8, 6, 7, 1]",6,0.6,0.6,"{2: 1.0, 4: 1.0, 8: 1.0, 6: 1.0, 7: 1.0, 1: 1.0}",,,
1753374325.6062841,4,10,"[1, 5, 3, 4, 8, 2]",6,0.6,0.6,"{1: 1.0, 5: 1.0, 3: 1.0, 4: 1.0, 8: 1.0, 2: 1.0}",,,
1753374331.9711926,5,10,"[5, 9, 7, 6, 1, 4]",6,0.6,0.6,"{5: 1.0, 9: 1.0, 7: 1.0, 6: 1.0, 1: 1.0, 4: 1.0}",,,
1753374338.12086,6,10,"[9, 1, 2, 4, 5, 3]",6,0.6,0.6,"{9: 1.0, 1: 1.0, 2: 1.0, 4: 1.0, 5: 1.0, 3: 1.0}",,,
1753374344.2163277,7,10,"[1, 8, 4, 5, 3, 7]",6,0.6,0.6,"{1: 1.0, 8: 1.0, 4: 1.0, 5: 1.0, 3: 1.0, 7: 1.0}",,,
1753374350.4541545,8,10,"[2, 7, 8, 9, 6, 3]",6,0.6,0.6,"{2: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 6: 1.0, 3: 1.0}",,,
1753374356.7278008,9,10,"[5, 7, 6, 2, 8, 0]",6,0.6,0.6,"{5: 1.0, 7: 1.0, 6: 1.0, 2: 1.0, 8: 1.0, 0: 1.0}",,,
1753374363.0052714,10,10,"[9, 2, 7, 3, 6, 8]",6,0.6,0.6,"{9: 1.0, 2: 1.0, 7: 1.0, 3: 1.0, 6: 1.0, 8: 1.0}",,,
