node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,16,128,tier1_hospital,0.951,standard,10000
1,clinic_001,1000,tier_2,32,PIPEDA,2,64,tier2_hospital,0.937,high,5000
2,research_center_002,10000,tier_3,64,PIPEDA,32,256,research_center,0.993,critical,50000
3,mobile_unit_003,500,tier_1,4,HIPAA,1,32,mobile_unit,0.847,standard,1000
4,edge_device_004,50,tier_2,4,HIPAA,0,16,edge_device,0.857,standard,2000
5,hospital_005,2000,tier_1,32,local,8,256,tier1_hospital,1.0,critical,50000
6,clinic_006,1000,tier_2,16,HIPAA,8,128,tier2_hospital,0.907,high,10000
7,research_center_007,20000,tier_3,256,local,32,256,research_center,0.981,high,50000
8,mobile_unit_008,100,tier_1,16,PIPEDA,2,16,mobile_unit,0.865,standard,1000
9,edge_device_009,500,tier_2,2,GDPR,1,8,edge_device,0.847,high,500
10,hospital_010,5000,tier_1,128,HIPAA,4,512,tier1_hospital,0.974,critical,10000
11,clinic_011,1000,tier_2,64,GDPR,2,256,tier2_hospital,0.928,standard,5000
12,research_center_012,5000,tier_3,256,GDPR,8,512,research_center,0.998,high,50000
13,mobile_unit_013,500,tier_1,16,PIPEDA,2,64,mobile_unit,0.865,critical,5000
14,edge_device_014,100,tier_2,2,PIPEDA,0,8,edge_device,0.874,critical,500
