node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1978,private,mayo_clinic,tier1_hospital,4962
1,international,HIPAA_compliant,oncology,1961,mixed,johns_hopkins,tier2_hospital,270
2,national,ISO27001,cardiology,1983,private,stanford_med,research_center,4923
3,international,ISO27001,neurology,1983,private,mass_general,mobile_unit,1584
4,international,FedRAMP,pathology,1964,public,ucla_health,edge_device,3634
5,national,FedRAMP,radiology,1989,private,mayo_clinic,tier1_hospital,4690
6,regional,SOC2,oncology,2001,private,johns_hopkins,tier2_hospital,2280
7,local,FedRAMP,cardiology,1953,mixed,stanford_med,research_center,3347
8,local,FedRAMP,neurology,1957,public,mass_general,mobile_unit,1874
9,international,HIPAA_compliant,pathology,1988,research_grant,ucla_health,edge_device,777
