node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,HIPAA,8,512,tier1_hospital,0.997,standard,50000
1,clinic_001,1000,tier_2,32,GDPR,4,128,tier2_hospital,0.966,high,20000
2,research_center_002,20000,tier_3,256,GDPR,32,256,research_center,0.991,high,20000
3,mobile_unit_003,100,tier_1,16,local,1,64,mobile_unit,0.883,high,1000
4,edge_device_004,100,tier_2,8,GDPR,0,16,edge_device,0.872,high,1000
5,hospital_005,5000,tier_1,64,GDPR,16,128,tier1_hospital,0.994,critical,10000
6,clinic_006,1000,tier_2,64,HIPAA,8,128,tier2_hospital,0.946,high,20000
7,research_center_007,20000,tier_3,256,GDPR,32,512,research_center,0.983,critical,20000
8,mobile_unit_008,100,tier_1,8,GDPR,1,32,mobile_unit,0.812,critical,5000
9,edge_device_009,100,tier_2,8,PIPEDA,1,8,edge_device,0.767,critical,1000
