node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,PIPEDA,4,256,tier1_hospital,0.962,high,50000
1,clinic_001,5000,tier_2,64,HIPAA,4,64,tier2_hospital,0.908,standard,20000
2,research_center_002,5000,tier_3,128,HIPAA,16,256,research_center,0.994,high,100000
3,mobile_unit_003,500,tier_1,16,GDPR,2,32,mobile_unit,0.876,high,5000
4,edge_device_004,50,tier_2,2,HIPAA,1,16,edge_device,0.817,standard,1000
5,hospital_005,10000,tier_1,64,HIPAA,16,512,tier1_hospital,0.957,high,20000
6,clinic_006,5000,tier_2,16,GDPR,8,64,tier2_hospital,0.901,critical,5000
7,research_center_007,10000,tier_3,256,PIPEDA,16,1024,research_center,0.99,standard,50000
8,mobile_unit_008,100,tier_1,8,PIPEDA,1,16,mobile_unit,0.776,high,1000
9,edge_device_009,100,tier_2,8,local,1,32,edge_device,0.891,standard,500
10,hospital_010,2000,tier_1,64,local,16,512,tier1_hospital,0.98,standard,20000
11,clinic_011,1000,tier_2,64,GDPR,8,64,tier2_hospital,0.938,critical,5000
12,research_center_012,5000,tier_3,128,GDPR,16,256,research_center,0.997,critical,50000
13,mobile_unit_013,100,tier_1,4,local,2,16,mobile_unit,0.813,high,5000
14,edge_device_014,100,tier_2,8,PIPEDA,0,8,edge_device,0.708,high,1000
15,hospital_015,2000,tier_1,128,PIPEDA,8,512,tier1_hospital,0.983,high,50000
16,clinic_016,1000,tier_2,16,HIPAA,4,128,tier2_hospital,0.965,critical,5000
17,research_center_017,5000,tier_3,256,GDPR,16,1024,research_center,0.983,standard,100000
18,mobile_unit_018,500,tier_1,16,PIPEDA,1,64,mobile_unit,0.85,standard,1000
19,edge_device_019,500,tier_2,8,local,1,32,edge_device,0.767,standard,500
20,hospital_020,2000,tier_1,64,PIPEDA,4,128,tier1_hospital,0.952,high,10000
21,clinic_021,2000,tier_2,16,GDPR,2,128,tier2_hospital,0.941,high,20000
22,research_center_022,5000,tier_3,128,local,16,1024,research_center,0.98,high,50000
23,mobile_unit_023,1000,tier_1,16,PIPEDA,1,32,mobile_unit,0.892,standard,1000
24,edge_device_024,50,tier_2,4,HIPAA,1,32,edge_device,0.793,high,1000
