node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1986,public,mayo_clinic,tier1_hospital,1265
1,regional,HIPAA_compliant,oncology,1986,mixed,johns_hopkins,tier2_hospital,3074
2,local,HIPAA_compliant,cardiology,2015,mixed,stanford_med,research_center,3898
3,international,HIPAA_compliant,neurology,1993,mixed,mass_general,mobile_unit,1192
4,local,FedRAMP,pathology,1973,public,ucla_health,edge_device,991
5,regional,SOC2,radiology,1989,mixed,mayo_clinic,tier1_hospital,2115
6,regional,HIPAA_compliant,oncology,1987,mixed,johns_hopkins,tier2_hospital,3005
7,national,ISO27001,cardiology,2004,mixed,stanford_med,research_center,510
8,international,HIPAA_compliant,neurology,1981,research_grant,mass_general,mobile_unit,3462
9,international,SOC2,pathology,2005,mixed,ucla_health,edge_device,4196
10,local,FedRAMP,radiology,1954,private,mayo_clinic,tier1_hospital,834
11,local,FedRAMP,oncology,1952,private,johns_hopkins,tier2_hospital,1142
12,national,ISO27001,cardiology,1962,private,stanford_med,research_center,2530
13,international,HIPAA_compliant,neurology,1963,research_grant,mass_general,mobile_unit,4471
14,regional,HIPAA_compliant,pathology,1987,private,ucla_health,edge_device,3303
15,international,FedRAMP,radiology,1997,research_grant,mayo_clinic,tier1_hospital,118
16,international,FedRAMP,oncology,1957,private,johns_hopkins,tier2_hospital,2922
17,local,SOC2,cardiology,1995,public,stanford_med,research_center,1933
18,regional,HIPAA_compliant,neurology,2017,private,mass_general,mobile_unit,1764
19,local,ISO27001,pathology,1978,public,ucla_health,edge_device,920
