node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,16,128,tier1_hospital,0.967,critical,20000
1,clinic_001,5000,tier_2,64,HIPAA,4,64,tier2_hospital,0.978,high,10000
2,research_center_002,10000,tier_3,128,HIPAA,8,1024,research_center,0.984,standard,100000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.888,standard,5000
4,edge_device_004,100,tier_2,4,HIPAA,1,16,edge_device,0.723,standard,500
5,hospital_005,2000,tier_1,64,HIPAA,16,128,tier1_hospital,0.981,standard,20000
6,clinic_006,1000,tier_2,32,GDPR,2,64,tier2_hospital,0.967,high,10000
7,research_center_007,10000,tier_3,256,local,16,512,research_center,0.981,standard,100000
8,mobile_unit_008,500,tier_1,16,HIPAA,1,32,mobile_unit,0.803,critical,1000
9,edge_device_009,50,tier_2,8,HIPAA,1,8,edge_device,0.886,critical,500
