timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753360339.2694201,1,20,"[1, 5, 12, 19, 8, 0, 14, 11, 9, 17, 16, 10]",12,0.6,0.6,"{1: 1.0, 5: 1.0, 12: 1.0, 19: 1.0, 8: 1.0, 0: 1.0, 14: 1.0, 11: 1.0, 9: 1.0, 17: 1.0, 16: 1.0, 10: 1.0}",,,
1753360349.0758436,2,20,"[0, 6, 9, 12, 17, 19, 16, 2, 15, 3, 7, 4]",12,0.6,0.6,"{0: 1.0, 6: 1.0, 9: 1.0, 12: 1.0, 17: 1.0, 19: 1.0, 16: 1.0, 2: 1.0, 15: 1.0, 3: 1.0, 7: 1.0, 4: 1.0}",,,
1753360358.7920134,3,20,"[12, 15, 2, 16, 17, 1, 7, 19, 8, 3, 10, 14]",12,0.6,0.6,"{12: 1.0, 15: 1.0, 2: 1.0, 16: 1.0, 17: 1.0, 1: 1.0, 7: 1.0, 19: 1.0, 8: 1.0, 3: 1.0, 10: 1.0, 14: 1.0}",,,
1753360362.5175292,4,20,"[6, 8, 19, 1, 9, 18, 14, 4, 3, 10, 11, 16]",12,0.6,0.6,"{6: 1.0, 8: 1.0, 19: 1.0, 1: 1.0, 9: 1.0, 18: 1.0, 14: 1.0, 4: 1.0, 3: 1.0, 10: 1.0, 11: 1.0, 16: 1.0}",,,
1753360371.5039952,5,20,"[5, 4, 9, 10, 15, 8, 0, 11, 12, 18, 1, 3]",12,0.6,0.6,"{5: 1.0, 4: 1.0, 9: 1.0, 10: 1.0, 15: 1.0, 8: 1.0, 0: 1.0, 11: 1.0, 12: 1.0, 18: 1.0, 1: 1.0, 3: 1.0}",,,
1753360375.8790624,6,20,"[5, 3, 14, 13, 4, 0, 15, 10, 19, 7, 17, 9]",12,0.6,0.6,"{5: 1.0, 3: 1.0, 14: 1.0, 13: 1.0, 4: 1.0, 0: 1.0, 15: 1.0, 10: 1.0, 19: 1.0, 7: 1.0, 17: 1.0, 9: 1.0}",,,
1753360383.9573922,7,20,"[2, 18, 8, 13, 15, 1, 7, 16, 11, 14, 9, 4]",12,0.6,0.6,"{2: 1.0, 18: 1.0, 8: 1.0, 13: 1.0, 15: 1.0, 1: 1.0, 7: 1.0, 16: 1.0, 11: 1.0, 14: 1.0, 9: 1.0, 4: 1.0}",,,
1753360387.376998,8,20,"[19, 14, 6, 2, 3, 7, 10, 8, 17, 16, 12, 4]",12,0.6,0.6,"{19: 1.0, 14: 1.0, 6: 1.0, 2: 1.0, 3: 1.0, 7: 1.0, 10: 1.0, 8: 1.0, 17: 1.0, 16: 1.0, 12: 1.0, 4: 1.0}",,,
1753360391.4475274,9,20,"[10, 19, 2, 7, 3, 17, 8, 12, 16, 14, 6, 5]",12,0.6,0.6,"{10: 1.0, 19: 1.0, 2: 1.0, 7: 1.0, 3: 1.0, 17: 1.0, 8: 1.0, 12: 1.0, 16: 1.0, 14: 1.0, 6: 1.0, 5: 1.0}",,,
1753360395.6632972,10,20,"[12, 4, 15, 7, 0, 13, 16, 14, 9, 1, 19, 3]",12,0.6,0.6,"{12: 1.0, 4: 1.0, 15: 1.0, 7: 1.0, 0: 1.0, 13: 1.0, 16: 1.0, 14: 1.0, 9: 1.0, 1: 1.0, 19: 1.0, 3: 1.0}",,,
