node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,16,256,tier1_hospital,0.996,standard,20000
1,clinic_001,1000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.958,critical,10000
2,research_center_002,5000,tier_3,256,HIPAA,16,512,research_center,0.989,critical,100000
3,mobile_unit_003,500,tier_1,4,GDPR,1,64,mobile_unit,0.758,high,2000
4,edge_device_004,50,tier_2,8,local,0,8,edge_device,0.75,high,1000
5,hospital_005,2000,tier_1,128,GDPR,16,256,tier1_hospital,0.954,critical,50000
6,clinic_006,1000,tier_2,16,HIPAA,4,64,tier2_hospital,0.969,standard,20000
7,research_center_007,20000,tier_3,256,local,32,512,research_center,0.995,high,100000
8,mobile_unit_008,500,tier_1,16,GDPR,1,32,mobile_unit,0.843,critical,1000
9,edge_device_009,100,tier_2,8,HIPAA,1,8,edge_device,0.837,standard,1000
