node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,16,512,tier1_hospital,0.996,critical,20000
1,clinic_001,5000,tier_2,32,GDPR,4,128,tier2_hospital,0.931,high,10000
2,research_center_002,10000,tier_3,64,GDPR,16,512,research_center,0.987,high,20000
3,mobile_unit_003,100,tier_1,4,local,1,16,mobile_unit,0.823,high,1000
4,edge_device_004,500,tier_2,4,HIPAA,1,32,edge_device,0.829,standard,1000
5,hospital_005,2000,tier_1,32,PIPEDA,16,512,tier1_hospital,0.952,critical,10000
6,clinic_006,1000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.937,critical,20000
7,research_center_007,10000,tier_3,128,PIPEDA,32,512,research_center,0.997,standard,50000
8,mobile_unit_008,100,tier_1,16,PIPEDA,1,32,mobile_unit,0.826,high,2000
9,edge_device_009,500,tier_2,4,local,1,8,edge_device,0.885,high,1000
10,hospital_010,10000,tier_1,64,PIPEDA,4,512,tier1_hospital,0.976,critical,20000
11,clinic_011,5000,tier_2,64,local,8,64,tier2_hospital,0.9,high,20000
12,research_center_012,20000,tier_3,64,HIPAA,8,512,research_center,0.981,critical,20000
13,mobile_unit_013,100,tier_1,16,HIPAA,1,64,mobile_unit,0.837,standard,2000
14,edge_device_014,50,tier_2,2,HIPAA,0,16,edge_device,0.854,standard,2000
