node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,ISO27001,radiology,1963,research_grant,mayo_clinic,tier1_hospital,2008
1,national,SOC2,oncology,1971,research_grant,johns_hopkins,tier2_hospital,4616
2,local,ISO27001,cardiology,2010,private,stanford_med,research_center,3743
3,local,FedRAMP,neurology,2001,research_grant,mass_general,mobile_unit,1858
4,local,FedRAMP,pathology,2018,mixed,ucla_health,edge_device,2582
5,local,ISO27001,radiology,1973,mixed,mayo_clinic,tier1_hospital,3532
6,local,HIPAA_compliant,oncology,1978,research_grant,johns_hopkins,tier2_hospital,1484
7,regional,SOC2,cardiology,1955,public,stanford_med,research_center,3456
8,national,SOC2,neurology,1991,mixed,mass_general,mobile_unit,873
9,regional,SOC2,pathology,2004,mixed,ucla_health,edge_device,4438
10,international,SOC2,radiology,1963,public,mayo_clinic,tier1_hospital,1558
11,regional,FedRAMP,oncology,1968,mixed,johns_hopkins,tier2_hospital,2995
12,local,ISO27001,cardiology,1950,research_grant,stanford_med,research_center,989
13,local,ISO27001,neurology,2010,research_grant,mass_general,mobile_unit,314
14,local,FedRAMP,pathology,1956,mixed,ucla_health,edge_device,4165
