node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,HIPAA,16,128,tier1_hospital,0.977,critical,10000
1,clinic_001,5000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.922,high,5000
2,research_center_002,10000,tier_3,128,local,32,512,research_center,0.994,standard,50000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,2,64,mobile_unit,0.897,standard,2000
4,edge_device_004,100,tier_2,8,GDPR,1,8,edge_device,0.793,high,2000
5,hospital_005,5000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.98,high,50000
6,clinic_006,1000,tier_2,16,HIPAA,8,256,tier2_hospital,0.958,standard,10000
7,research_center_007,20000,tier_3,64,PIPEDA,8,512,research_center,0.982,high,20000
8,mobile_unit_008,1000,tier_1,4,GDPR,1,16,mobile_unit,0.849,standard,1000
9,edge_device_009,100,tier_2,8,local,1,32,edge_device,0.896,critical,1000
