round_num,node_0,node_1,node_2,node_3,node_4
1,3.316601037979126,3.2724013328552246,3.2724013328552246,3.2724013328552246,3.2724013328552246
2,3.276106595993042,3.272601366043091,3.27233624458313,3.2723686695098877,3.8306384086608887
3,3.368450164794922,3.2939164638519287,3.4824163913726807,3.3812310695648193,3.489664077758789
4,3.6968610286712646,3.347867965698242,3.3823471069335938,3.4151229858398438,3.420431613922119
5,3.436981201171875,3.380819082260132,3.3923377990722656,3.410733699798584,4.060868740081787
6,3.5555639266967773,3.4341626167297363,3.8007302284240723,3.5803513526916504,3.7053263187408447
7,3.549375057220459,4.19200325012207,3.603612184524536,3.626459836959839,3.6248111724853516
8,4.1441569328308105,3.852743625640869,3.6914899349212646,3.639774799346924,3.6641085147857666
9,3.844709873199463,3.8017983436584473,3.7078919410705566,3.664496898651123,4.465540885925293
10,3.994083881378174,3.837908983230591,4.250659465789795,3.924628734588623,4.107705593109131
