node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,2002,research_grant,mayo_clinic,tier1_hospital,3704
1,regional,ISO27001,oncology,1966,public,johns_hopkins,tier2_hospital,792
2,regional,SOC2,cardiology,1959,research_grant,stanford_med,research_center,4825
3,local,FedRAMP,neurology,2015,research_grant,mass_general,mobile_unit,2038
4,local,ISO27001,pathology,1968,private,ucla_health,edge_device,3656
5,regional,SOC2,radiology,2014,mixed,mayo_clinic,tier1_hospital,4479
6,local,SOC2,oncology,2018,private,johns_hopkins,tier2_hospital,1113
7,international,HIPAA_compliant,cardiology,1977,public,stanford_med,research_center,1407
8,local,SOC2,neurology,1992,mixed,mass_general,mobile_unit,3725
9,international,ISO27001,pathology,1958,public,ucla_health,edge_device,627
10,international,FedRAMP,radiology,1990,research_grant,mayo_clinic,tier1_hospital,602
11,regional,FedRAMP,oncology,1986,private,johns_hopkins,tier2_hospital,2926
12,national,SOC2,cardiology,1993,public,stanford_med,research_center,2599
13,international,ISO27001,neurology,1959,private,mass_general,mobile_unit,3009
14,national,FedRAMP,pathology,1999,public,ucla_health,edge_device,2272
