node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.039218,-92.463831,north_america,America/Chicago
1,Baltimore,USA,39.247595,-76.64923,europe,America/New_York
2,Palo Alto,USA,37.426943,-122.097504,asia_pacific,America/Los_Angeles
3,Boston,USA,42.378189,-71.033228,south_america,America/New_York
4,Los Angeles,USA,34.034719,-118.264078,africa,America/Los_Angeles
5,London,UK,51.555725,-0.170926,north_america,Europe/London
6,Paris,France,48.883762,2.369184,europe,Europe/Paris
7,Tokyo,Japan,35.690606,139.603298,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.356494,103.833362,south_america,Asia/Singapore
9,Sydney,Australia,-33.859664,151.230539,africa,Australia/Sydney
10,Rochester,USA,43.985461,-92.509937,north_america,America/Chicago
11,Baltimore,USA,39.324207,-76.583252,europe,America/New_York
12,Palo Alto,USA,37.392611,-122.159565,asia_pacific,America/Los_Angeles
13,Boston,USA,42.385304,-71.01851,south_america,America/New_York
14,Los Angeles,USA,34.057519,-118.249809,africa,America/Los_Angeles
