timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753389487.9136457,1,5,"[4, 2]",2,0.4,0.4,"{4: 1.0, 2: 1.0}",,,
1753389522.1298456,2,5,"[1, 0]",2,0.4,0.4,"{1: 1.0, 0: 1.0}",,,
1753389557.1669788,3,5,"[3, 0]",2,0.4,0.4,"{3: 1.0, 0: 1.0}",,,
1753389592.7368212,4,5,"[4, 3]",2,0.4,0.4,"{4: 1.0, 3: 1.0}",,,
1753389602.099825,5,5,"[1, 2]",2,0.4,0.4,"{1: 1.0, 2: 1.0}",,,
1753389611.4059308,6,5,"[1, 0]",2,0.4,0.4,"{1: 1.0, 0: 1.0}",,,
1753389620.1883523,7,5,"[0, 4]",2,0.4,0.4,"{0: 1.0, 4: 1.0}",,,
1753389629.1874747,8,5,"[2, 0]",2,0.4,0.4,"{2: 1.0, 0: 1.0}",,,
1753389637.5103793,9,5,"[0, 2]",2,0.4,0.4,"{0: 1.0, 2: 1.0}",,,
1753389646.3002477,10,5,"[3, 2]",2,0.4,0.4,"{3: 1.0, 2: 1.0}",,,
