timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753353120.8025935,1,20,"[19, 5, 1, 16, 2, 9, 7, 13]",8,0.4,0.4,"{19: 1.0, 5: 1.0, 1: 1.0, 16: 1.0, 2: 1.0, 9: 1.0, 7: 1.0, 13: 1.0}",,,
1753353141.6737282,2,20,"[18, 11, 9, 6, 12, 16, 3, 8]",8,0.4,0.4,"{18: 1.0, 11: 1.0, 9: 1.0, 6: 1.0, 12: 1.0, 16: 1.0, 3: 1.0, 8: 1.0}",,,
1753353162.05848,3,20,"[6, 13, 0, 14, 18, 17, 3, 16]",8,0.4,0.4,"{6: 1.0, 13: 1.0, 0: 1.0, 14: 1.0, 18: 1.0, 17: 1.0, 3: 1.0, 16: 1.0}",,,
1753353181.4961536,4,20,"[1, 9, 15, 0, 16, 6, 8, 7]",8,0.4,0.4,"{1: 1.0, 9: 1.0, 15: 1.0, 0: 1.0, 16: 1.0, 6: 1.0, 8: 1.0, 7: 1.0}",,,
1753353198.9196038,5,20,"[14, 11, 19, 12, 13, 4, 2, 6]",8,0.4,0.4,"{14: 1.0, 11: 1.0, 19: 1.0, 12: 1.0, 13: 1.0, 4: 1.0, 2: 1.0, 6: 1.0}",,,
1753353216.2649128,6,20,"[15, 9, 10, 6, 12, 11, 14, 16]",8,0.4,0.4,"{15: 1.0, 9: 1.0, 10: 1.0, 6: 1.0, 12: 1.0, 11: 1.0, 14: 1.0, 16: 1.0}",,,
1753353235.7922142,7,20,"[7, 12, 19, 2, 11, 0, 9, 1]",8,0.4,0.4,"{7: 1.0, 12: 1.0, 19: 1.0, 2: 1.0, 11: 1.0, 0: 1.0, 9: 1.0, 1: 1.0}",,,
1753353240.2589726,8,20,"[0, 10, 17, 7, 1, 3, 19, 12]",8,0.4,0.4,"{0: 1.0, 10: 1.0, 17: 1.0, 7: 1.0, 1: 1.0, 3: 1.0, 19: 1.0, 12: 1.0}",,,
1753353245.0939376,9,20,"[9, 15, 7, 12, 8, 4, 16, 3]",8,0.4,0.4,"{9: 1.0, 15: 1.0, 7: 1.0, 12: 1.0, 8: 1.0, 4: 1.0, 16: 1.0, 3: 1.0}",,,
1753353249.262551,10,20,"[19, 11, 0, 3, 16, 9, 18, 17]",8,0.4,0.4,"{19: 1.0, 11: 1.0, 0: 1.0, 3: 1.0, 16: 1.0, 9: 1.0, 18: 1.0, 17: 1.0}",,,
