edge,weight
0-1,5993.06
0-2,119.37
0-3,2266.82
0-4,1811.88
0-5,1747.0
0-6,933.82
0-7,2267.63
0-8,510.13
0-9,1877.2
1-2,930.63
1-3,1082.78
1-4,5304.95
1-5,1843.8
1-6,2078.78
1-7,5401.58
1-8,1729.58
1-9,555.93
2-3,5672.68
2-4,2229.85
2-5,877.65
2-6,2069.62
2-7,2282.47
2-8,119.4
2-9,5200.25
3-4,4930.61
3-5,581.22
3-6,2136.36
3-7,2379.62
3-8,86.34
3-9,5257.97
4-5,94.8
4-6,1747.62
4-7,4236.31
4-8,2120.23
4-9,89.1
5-6,5032.63
5-7,563.83
5-8,5403.64
5-9,974.17
6-7,417.97
6-8,96.66
6-9,421.3
7-8,4616.3
7-9,518.83
8-9,94.64
