node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1979,research_grant,mayo_clinic,tier1_hospital,4819
1,regional,ISO27001,oncology,2011,public,johns_hopkins,tier2_hospital,2137
2,local,HIPAA_compliant,cardiology,1998,research_grant,stanford_med,research_center,1939
3,regional,FedRAMP,neurology,2012,research_grant,mass_general,mobile_unit,1825
4,international,SOC2,pathology,2008,mixed,ucla_health,edge_device,244
5,national,FedRAMP,radiology,2000,mixed,mayo_clinic,tier1_hospital,809
6,national,HIPAA_compliant,oncology,1982,mixed,johns_hopkins,tier2_hospital,2066
7,local,ISO27001,cardiology,1956,mixed,stanford_med,research_center,53
8,national,FedRAMP,neurology,2003,mixed,mass_general,mobile_unit,3706
9,local,SOC2,pathology,1951,research_grant,ucla_health,edge_device,201
10,national,ISO27001,radiology,1960,research_grant,mayo_clinic,tier1_hospital,3432
11,regional,SOC2,oncology,1982,public,johns_hopkins,tier2_hospital,1120
12,national,FedRAMP,cardiology,2018,public,stanford_med,research_center,1741
13,national,FedRAMP,neurology,1966,mixed,mass_general,mobile_unit,1476
14,regional,ISO27001,pathology,1959,research_grant,ucla_health,edge_device,1352
