param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,1,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,2,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,3,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,4,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,5,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,6,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,7,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,8,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,0,9,1749449901.196768,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,0,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,2,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,3,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,4,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,5,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,6,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,7,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,8,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,1,9,1749449901.1968396,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,0,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,1,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,3,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,4,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,5,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,6,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,7,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,8,1749449901.1968763,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,2,9,1749449901.1968763,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,0,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,1,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,2,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,4,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,5,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,6,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,7,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,8,1749449901.1969123,parameter_transfer
"{'norm': 3.2068629264831543, 'mean': -0.001016915892250836, 'std': 0.10909494757652283}",1,3,9,1749449901.1969123,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,0,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,1,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,2,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,3,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,5,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,6,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,7,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,8,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,4,9,1749449901.196947,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,0,1749449901.1969805,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,1,1749449901.1969805,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,2,1749449901.1969805,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,3,1749449901.1969805,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,4,1749449901.1969805,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,6,1749449901.1969805,parameter_transfer
"{'norm': 3.2069802284240723, 'mean': -0.0010204458376392722, 'std': 0.10909891128540039}",1,5,7,1749449901.1969805,parameter_transfer
