param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,1,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,2,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,3,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,4,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,5,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,6,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,7,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,8,1749441972.0511327,parameter_transfer
"{'norm': 3.3491742610931396, 'mean': 0.015361052006483078, 'std': 0.19675326347351074}",1,0,9,1749441972.0511327,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,0,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,2,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,3,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,4,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,5,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,6,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,7,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,8,1749441972.051206,parameter_transfer
"{'norm': 3.3851590156555176, 'mean': 0.017663611099123955, 'std': 0.1986887902021408}",1,1,9,1749441972.051206,parameter_transfer
"{'norm': 3.3818366527557373, 'mean': 0.01774309016764164, 'std': 0.19848516583442688}",1,2,0,1749441972.0512428,parameter_transfer
"{'norm': 3.3818366527557373, 'mean': 0.01774309016764164, 'std': 0.19848516583442688}",1,2,1,1749441972.0512428,parameter_transfer
"{'norm': 3.3818366527557373, 'mean': 0.01774309016764164, 'std': 0.19848516583442688}",1,2,3,1749441972.0512428,parameter_transfer
