node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1957,research_grant,mayo_clinic,tier1_hospital,1929
1,regional,SOC2,oncology,1968,mixed,johns_hopkins,tier2_hospital,2869
2,national,ISO27001,cardiology,1995,mixed,stanford_med,research_center,4734
3,national,SOC2,neurology,1954,mixed,mass_general,mobile_unit,1719
4,international,ISO27001,pathology,1964,research_grant,ucla_health,edge_device,1431
5,national,SOC2,radiology,1997,mixed,mayo_clinic,tier1_hospital,2594
6,international,SOC2,oncology,1998,mixed,johns_hopkins,tier2_hospital,4092
7,national,ISO27001,cardiology,1958,public,stanford_med,research_center,945
8,regional,SOC2,neurology,2005,mixed,mass_general,mobile_unit,3857
9,international,SOC2,pathology,2018,private,ucla_health,edge_device,4409
