activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749429296.737879,1
aggregation,,False,,,1,GossipAvg,1749429309.3270864,
aggregation,,False,,,1,GossipAvg,1749429309.327108,
aggregation,,False,,,1,GossipAvg,1749429309.3271234,
aggregation,,False,,,1,GossipAvg,1749429309.3271375,
aggregation,,False,,,1,GossipAvg,1749429309.3271532,
aggregation,,False,,,1,GossipAvg,1749429309.3271675,
aggregation,,False,,,1,GossipAvg,1749429309.3271816,
aggregation,,False,,,1,GossipAvg,1749429309.3271947,
aggregation,,False,,,1,GossipAvg,1749429309.327227,
aggregation,,False,,,1,GossipAvg,1749429309.3272464,
aggregation,,False,,,1,GossipAvg,1749429309.3272612,
aggregation,,False,,,1,GossipAvg,1749429309.3272748,
aggregation,,False,,,1,GossipAvg,1749429309.3272893,
aggregation,,False,,,1,GossipAvg,1749429309.3273022,
aggregation,,True,,,1,GossipAvg,1749429309.3273156,
model_update,,,,3.2643251636749055,1,,1749429329.6335776,
local_training,,,{},,2,,1749429330.1335332,1
aggregation,,False,,,2,GossipAvg,1749429336.239768,
aggregation,,False,,,2,GossipAvg,1749429336.2398105,
aggregation,,False,,,2,GossipAvg,1749429336.2398312,
aggregation,,False,,,2,GossipAvg,1749429336.2398453,
aggregation,,False,,,2,GossipAvg,1749429336.2398796,
aggregation,,False,,,2,GossipAvg,1749429336.2398944,
aggregation,,False,,,2,GossipAvg,1749429336.2399127,
aggregation,,False,,,2,GossipAvg,1749429336.2399518,
aggregation,,False,,,2,GossipAvg,1749429336.239966,
aggregation,,False,,,2,GossipAvg,1749429336.239979,
aggregation,,False,,,2,GossipAvg,1749429336.2399933,
aggregation,,False,,,2,GossipAvg,1749429336.240007,
aggregation,,False,,,2,GossipAvg,1749429336.2400205,
aggregation,,False,,,2,GossipAvg,1749429336.2400353,
aggregation,,True,,,2,GossipAvg,1749429336.2400482,
model_update,,,,3.9614525185387066,2,,1749429351.5611348,
local_training,,,{},,3,,1749429352.0492592,1
aggregation,,False,,,3,GossipAvg,1749429358.1352837,
aggregation,,False,,,3,GossipAvg,1749429358.1353033,
aggregation,,False,,,3,GossipAvg,1749429358.1353176,
aggregation,,False,,,3,GossipAvg,1749429358.1353312,
aggregation,,False,,,3,GossipAvg,1749429358.1353662,
aggregation,,False,,,3,GossipAvg,1749429358.13538,
aggregation,,False,,,3,GossipAvg,1749429358.135394,
aggregation,,False,,,3,GossipAvg,1749429358.1354067,
aggregation,,False,,,3,GossipAvg,1749429358.1354206,
aggregation,,False,,,3,GossipAvg,1749429358.135434,
aggregation,,False,,,3,GossipAvg,1749429358.1354468,
aggregation,,False,,,3,GossipAvg,1749429358.1354601,
aggregation,,False,,,3,GossipAvg,1749429358.135473,
aggregation,,False,,,3,GossipAvg,1749429358.1354854,
aggregation,,True,,,3,GossipAvg,1749429358.1355002,
model_update,,,,3.9787797473924935,3,,1749429373.57744,
