node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,GDPR,8,512,tier1_hospital,0.954,high,50000
1,clinic_001,1000,tier_2,64,PIPEDA,4,256,tier2_hospital,0.946,standard,5000
2,research_center_002,20000,tier_3,256,HIPAA,16,256,research_center,0.984,standard,50000
3,mobile_unit_003,1000,tier_1,16,local,2,32,mobile_unit,0.757,critical,2000
4,edge_device_004,500,tier_2,8,local,0,16,edge_device,0.88,high,500
5,hospital_005,2000,tier_1,64,local,16,512,tier1_hospital,0.955,standard,20000
6,clinic_006,1000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.916,critical,20000
7,research_center_007,10000,tier_3,256,PIPEDA,16,512,research_center,0.993,high,100000
8,mobile_unit_008,100,tier_1,8,local,2,32,mobile_unit,0.888,high,2000
9,edge_device_009,100,tier_2,8,HIPAA,0,16,edge_device,0.858,standard,500
10,hospital_010,2000,tier_1,64,GDPR,4,512,tier1_hospital,0.969,high,50000
11,clinic_011,1000,tier_2,16,PIPEDA,8,256,tier2_hospital,0.938,critical,20000
12,research_center_012,10000,tier_3,64,local,8,512,research_center,0.989,high,20000
13,mobile_unit_013,1000,tier_1,16,GDPR,2,16,mobile_unit,0.838,critical,5000
14,edge_device_014,50,tier_2,8,PIPEDA,1,32,edge_device,0.772,critical,500
15,hospital_015,10000,tier_1,64,HIPAA,16,256,tier1_hospital,0.99,standard,10000
16,clinic_016,2000,tier_2,64,HIPAA,8,256,tier2_hospital,0.921,critical,5000
17,research_center_017,5000,tier_3,256,HIPAA,16,1024,research_center,0.993,standard,100000
18,mobile_unit_018,1000,tier_1,4,PIPEDA,1,64,mobile_unit,0.766,standard,2000
19,edge_device_019,500,tier_2,4,local,0,32,edge_device,0.762,high,500
