activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749454635.11154,1
aggregation,,False,,,1,GossipAvg,1749454656.2647092,
aggregation,,False,,,1,GossipAvg,1749454656.2647257,
aggregation,,False,,,1,GossipAvg,1749454656.2647371,
aggregation,,False,,,1,GossipAvg,1749454656.264753,
aggregation,,False,,,1,GossipAvg,1749454656.2647624,
aggregation,,False,,,1,GossipAvg,1749454656.264771,
aggregation,,True,,,1,GossipAvg,1749454656.2647803,
model_update,,,,4662.889629979445,1,,1749454659.9640694,
local_training,,,{},,2,,1749454660.4362667,1
aggregation,,False,,,2,GossipAvg,1749454676.7376544,
aggregation,,False,,,2,GossipAvg,1749454676.7376697,
aggregation,,False,,,2,GossipAvg,1749454676.7376797,
aggregation,,False,,,2,GossipAvg,1749454676.7376885,
aggregation,,False,,,2,GossipAvg,1749454676.737698,
aggregation,,False,,,2,GossipAvg,1749454676.737807,
aggregation,,True,,,2,GossipAvg,1749454676.737818,
model_update,,,,2982.0031276266755,2,,1749454680.3634737,
local_training,,,{},,3,,1749454680.8363748,1
aggregation,,False,,,3,GossipAvg,1749454701.1558187,
aggregation,,False,,,3,GossipAvg,1749454701.1558323,
aggregation,,False,,,3,GossipAvg,1749454701.155843,
aggregation,,False,,,3,GossipAvg,1749454701.155852,
aggregation,,False,,,3,GossipAvg,1749454701.155861,
aggregation,,False,,,3,GossipAvg,1749454701.155941,
aggregation,,True,,,3,GossipAvg,1749454701.1559508,
model_update,,,,19152.91802616948,3,,1749454704.8173022,
