node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.966,critical,10000
1,clinic_001,2000,tier_2,16,PIPEDA,2,64,tier2_hospital,0.934,critical,10000
2,research_center_002,10000,tier_3,256,local,16,512,research_center,0.999,standard,100000
3,mobile_unit_003,500,tier_1,8,PIPEDA,2,32,mobile_unit,0.813,standard,5000
4,edge_device_004,50,tier_2,2,GDPR,1,8,edge_device,0.842,standard,1000
5,hospital_005,5000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.999,high,10000
6,clinic_006,5000,tier_2,16,HIPAA,2,128,tier2_hospital,0.968,critical,20000
7,research_center_007,20000,tier_3,128,PIPEDA,32,256,research_center,0.999,standard,50000
8,mobile_unit_008,500,tier_1,8,GDPR,2,32,mobile_unit,0.874,standard,2000
9,edge_device_009,50,tier_2,8,HIPAA,1,32,edge_device,0.745,critical,2000
