node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,2020,private,mayo_clinic,tier1_hospital,4506
1,local,FedRAMP,oncology,1980,public,johns_hopkins,tier2_hospital,3437
2,regional,SOC2,cardiology,2003,public,stanford_med,research_center,3240
3,national,FedRAMP,neurology,1977,research_grant,mass_general,mobile_unit,3615
4,regional,ISO27001,pathology,1983,mixed,ucla_health,edge_device,3901
5,national,HIPAA_compliant,radiology,1960,public,mayo_clinic,tier1_hospital,4318
6,international,HIPAA_compliant,oncology,1993,public,johns_hopkins,tier2_hospital,4993
7,national,FedRAMP,cardiology,1995,private,stanford_med,research_center,4504
8,regional,HIPAA_compliant,neurology,1967,research_grant,mass_general,mobile_unit,2642
9,regional,ISO27001,pathology,1983,mixed,ucla_health,edge_device,4454
