node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,2008,public,mayo_clinic,tier1_hospital,4377
1,national,FedRAMP,oncology,1973,mixed,johns_hopkins,tier2_hospital,392
2,national,ISO27001,cardiology,1960,mixed,stanford_med,research_center,4677
3,regional,FedRAMP,neurology,2004,research_grant,mass_general,mobile_unit,3920
4,regional,ISO27001,pathology,2017,public,ucla_health,edge_device,4819
5,national,HIPAA_compliant,radiology,1954,private,mayo_clinic,tier1_hospital,3083
6,national,FedRAMP,oncology,1976,public,johns_hopkins,tier2_hospital,4024
7,local,SOC2,cardiology,1959,private,stanford_med,research_center,230
8,national,FedRAMP,neurology,1961,mixed,mass_general,mobile_unit,3371
9,local,SOC2,pathology,1990,private,ucla_health,edge_device,1101
10,national,HIPAA_compliant,radiology,2000,research_grant,mayo_clinic,tier1_hospital,1633
11,local,HIPAA_compliant,oncology,2003,mixed,johns_hopkins,tier2_hospital,2840
12,local,SOC2,cardiology,1989,research_grant,stanford_med,research_center,2257
13,national,FedRAMP,neurology,2007,research_grant,mass_general,mobile_unit,1117
14,regional,SOC2,pathology,2015,public,ucla_health,edge_device,1598
