node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,4,512,tier1_hospital,0.975,standard,20000
1,clinic_001,5000,tier_2,64,PIPEDA,2,128,tier2_hospital,0.964,standard,5000
2,research_center_002,20000,tier_3,128,PIPEDA,16,1024,research_center,0.993,high,50000
3,mobile_unit_003,100,tier_1,8,local,2,64,mobile_unit,0.772,critical,1000
4,edge_device_004,100,tier_2,8,GDPR,0,32,edge_device,0.859,high,500
5,hospital_005,10000,tier_1,128,local,16,512,tier1_hospital,0.991,critical,50000
6,clinic_006,1000,tier_2,32,PIPEDA,4,256,tier2_hospital,0.943,high,10000
7,research_center_007,20000,tier_3,128,PIPEDA,16,256,research_center,0.993,critical,50000
8,mobile_unit_008,1000,tier_1,16,GDPR,2,64,mobile_unit,0.763,standard,1000
9,edge_device_009,500,tier_2,2,local,1,32,edge_device,0.726,high,500
10,hospital_010,5000,tier_1,32,GDPR,16,256,tier1_hospital,0.957,critical,20000
11,clinic_011,1000,tier_2,64,local,4,64,tier2_hospital,0.942,high,5000
12,research_center_012,20000,tier_3,64,GDPR,32,1024,research_center,0.99,high,20000
13,mobile_unit_013,500,tier_1,16,HIPAA,2,64,mobile_unit,0.828,critical,5000
14,edge_device_014,50,tier_2,4,HIPAA,0,8,edge_device,0.832,high,500
