node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.982614,-92.452506,north_america,America/Chicago
1,Baltimore,USA,39.264023,-76.60998,europe,America/New_York
2,Palo Alto,USA,37.456731,-122.146594,asia_pacific,America/Los_Angeles
3,Boston,USA,42.380053,-71.059726,south_america,America/New_York
4,Los Angeles,USA,34.008722,-118.23473,africa,America/Los_Angeles
5,London,UK,51.488621,-0.172411,north_america,Europe/London
6,Paris,France,48.830886,2.399814,europe,Europe/Paris
7,Tokyo,Japan,35.630442,139.687919,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.302904,103.862164,south_america,Asia/Singapore
9,Sydney,Australia,-33.871174,151.17116,africa,Australia/Sydney
10,Rochester,USA,44.042111,-92.518435,north_america,America/Chicago
11,Baltimore,USA,39.279472,-76.643862,europe,America/New_York
12,Palo Alto,USA,37.42506,-122.106484,asia_pacific,America/Los_Angeles
13,Boston,USA,42.343673,-71.086178,south_america,America/New_York
14,Los Angeles,USA,34.019042,-118.282905,africa,America/Los_Angeles
