edge,weight
0-1,5186.09
0-2,440.22
0-3,5021.48
0-4,100.48
0-5,541.26
0-6,96.54
0-7,5009.14
0-8,453.56
0-9,957.73
0-10,860.26
0-11,1049.55
0-12,1963.89
0-13,1795.86
0-14,1948.88
0-15,110.99
0-16,88.41
0-17,2038.78
0-18,80.77
0-19,1139.74
1-2,973.42
1-3,1078.02
1-4,516.39
1-5,5046.08
1-6,4973.26
1-7,112.88
1-8,84.08
1-9,96.07
1-10,118.69
1-11,2125.61
1-12,418.2
1-13,5001.66
1-14,4600.85
1-15,1171.68
1-16,5651.87
1-17,5343.8
1-18,5895.47
1-19,1102.2
2-3,517.22
2-4,4244.35
2-5,4313.06
2-6,533.05
2-7,1040.23
2-8,5832.41
2-9,975.06
2-10,1951.84
2-11,5820.12
2-12,114.37
2-13,515.19
2-14,1766.7
2-15,599.23
2-16,5460.23
2-17,2222.15
2-18,945.87
2-19,1065.99
3-4,105.34
3-5,568.39
3-6,1892.62
3-7,1778.71
3-8,576.31
3-9,2189.83
3-10,109.22
3-11,2099.73
3-12,81.92
3-13,948.31
3-14,103.34
3-15,2008.78
3-16,1160.35
3-17,519.85
3-18,457.87
3-19,82.54
4-5,5097.22
4-6,821.96
4-7,84.7
4-8,108.35
4-9,107.36
4-10,1968.78
4-11,1860.18
4-12,100.08
4-13,2244.11
4-14,1695.15
4-15,501.09
4-16,4231.41
4-17,2357.01
4-18,5842.49
4-19,974.82
5-6,110.24
5-7,2207.92
5-8,2049.47
5-9,1885.32
5-10,4948.98
5-11,92.32
5-12,947.75
5-13,425.42
5-14,1929.16
5-15,555.72
5-16,1896.31
5-17,5949.97
5-18,958.26
5-19,4546.85
6-7,4672.48
6-8,2007.53
6-9,1009.84
6-10,463.2
6-11,5051.81
6-12,481.19
6-13,491.64
6-14,5977.84
6-15,1116.22
6-16,5797.98
6-17,533.64
6-18,1119.44
6-19,86.11
7-8,4228.3
7-9,1601.55
7-10,99.18
7-11,103.62
7-12,1149.27
7-13,105.14
7-14,893.26
7-15,882.92
7-16,2034.68
7-17,102.81
7-18,1186.4
7-19,112.2
8-9,117.44
8-10,1766.3
8-11,405.87
8-12,997.39
8-13,412.65
8-14,1884.71
8-15,821.36
8-16,1013.15
8-17,929.16
8-18,2235.33
8-19,847.52
9-10,920.27
9-11,1171.66
9-12,440.96
9-13,560.04
9-14,5386.05
9-15,444.26
9-16,882.72
9-17,112.06
9-18,1601.7
9-19,1040.2
10-11,1189.72
10-12,107.93
10-13,940.32
10-14,543.02
10-15,1019.17
10-16,5099.23
10-17,1113.82
10-18,93.24
10-19,1177.85
11-12,445.03
11-13,912.06
11-14,111.07
11-15,1622.87
11-16,5450.46
11-17,5990.31
11-18,409.57
11-19,5330.74
12-13,5480.43
12-14,2195.78
12-15,4556.89
12-16,409.99
12-17,1064.26
12-18,5108.03
12-19,4844.2
13-14,93.35
13-15,460.89
13-16,4935.58
13-17,817.21
13-18,424.11
13-19,576.52
14-15,5249.88
14-16,4571.86
14-17,2156.92
14-18,449.52
14-19,2123.89
15-16,4928.41
15-17,2216.73
15-18,471.78
15-19,2062.41
16-17,88.58
16-18,4868.3
16-19,932.25
17-18,941.06
17-19,2230.34
18-19,1928.21
