node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1966,private,mayo_clinic,tier1_hospital,2011
1,local,ISO27001,oncology,1960,public,johns_hopkins,tier2_hospital,3231
2,national,FedRAMP,cardiology,1977,public,stanford_med,research_center,142
3,national,SOC2,neurology,1996,private,mass_general,mobile_unit,2055
4,national,ISO27001,pathology,2018,private,ucla_health,edge_device,3325
5,regional,SOC2,radiology,1956,research_grant,mayo_clinic,tier1_hospital,4731
6,regional,FedRAMP,oncology,1986,research_grant,johns_hopkins,tier2_hospital,390
7,local,HIPAA_compliant,cardiology,1963,mixed,stanford_med,research_center,3156
8,regional,ISO27001,neurology,2014,private,mass_general,mobile_unit,3921
9,regional,FedRAMP,pathology,1971,public,ucla_health,edge_device,3331
10,local,ISO27001,radiology,1958,research_grant,mayo_clinic,tier1_hospital,1453
11,international,FedRAMP,oncology,2020,private,johns_hopkins,tier2_hospital,2788
12,local,FedRAMP,cardiology,1982,private,stanford_med,research_center,4879
13,national,SOC2,neurology,2015,public,mass_general,mobile_unit,4822
14,national,ISO27001,pathology,1983,research_grant,ucla_health,edge_device,4011
