node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.043505,-92.435508,north_america,America/Chicago
1,Baltimore,USA,39.292562,-76.64477,europe,America/New_York
2,Palo Alto,USA,37.4275,-122.151904,asia_pacific,America/Los_Angeles
3,Boston,USA,42.343273,-71.087956,south_america,America/New_York
4,Los Angeles,USA,34.029463,-118.236056,africa,America/Los_Angeles
5,London,UK,51.502121,-0.13434,north_america,Europe/London
6,Paris,France,48.880683,2.380367,europe,Europe/Paris
7,Tokyo,Japan,35.646452,139.693988,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.381886,103.829747,south_america,Asia/Singapore
9,Sydney,Australia,-33.84144,151.218644,africa,Australia/Sydney
10,Rochester,USA,44.04324,-92.492002,north_america,America/Chicago
11,Baltimore,USA,39.277422,-76.610605,europe,America/New_York
12,Palo Alto,USA,37.401953,-122.187685,asia_pacific,America/Los_Angeles
13,Boston,USA,42.319605,-71.102397,south_america,America/New_York
14,Los Angeles,USA,34.08705,-118.229182,africa,America/Los_Angeles
