node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1964,public,mayo_clinic,tier1_hospital,1723
1,local,ISO27001,oncology,1966,research_grant,johns_hopkins,tier2_hospital,2017
2,local,HIPAA_compliant,cardiology,1972,research_grant,stanford_med,research_center,1840
3,regional,HIPAA_compliant,neurology,2014,private,mass_general,mobile_unit,517
4,national,ISO27001,pathology,2002,private,ucla_health,edge_device,70
5,local,FedRAMP,radiology,1980,research_grant,mayo_clinic,tier1_hospital,2831
6,international,ISO27001,oncology,1993,research_grant,johns_hopkins,tier2_hospital,2513
7,national,FedRAMP,cardiology,1950,private,stanford_med,research_center,2459
8,regional,ISO27001,neurology,1960,mixed,mass_general,mobile_unit,962
9,national,FedRAMP,pathology,2008,mixed,ucla_health,edge_device,382
