node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,4,128,tier1_hospital,0.998,standard,20000
1,clinic_001,2000,tier_2,16,HIPAA,4,128,tier2_hospital,0.92,standard,5000
2,research_center_002,20000,tier_3,64,PIPEDA,32,256,research_center,0.999,critical,100000
3,mobile_unit_003,100,tier_1,4,PIPEDA,1,64,mobile_unit,0.768,standard,1000
4,edge_device_004,50,tier_2,8,local,0,8,edge_device,0.789,critical,500
5,hospital_005,10000,tier_1,32,HIPAA,8,512,tier1_hospital,0.979,critical,10000
6,clinic_006,1000,tier_2,64,local,8,64,tier2_hospital,0.954,critical,20000
7,research_center_007,10000,tier_3,64,HIPAA,16,1024,research_center,0.987,standard,100000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,2,64,mobile_unit,0.779,standard,1000
9,edge_device_009,500,tier_2,8,local,1,16,edge_device,0.72,standard,500
10,hospital_010,2000,tier_1,64,local,16,128,tier1_hospital,0.986,high,20000
11,clinic_011,2000,tier_2,64,GDPR,4,128,tier2_hospital,0.937,high,10000
12,research_center_012,5000,tier_3,64,HIPAA,32,256,research_center,0.981,critical,20000
13,mobile_unit_013,100,tier_1,16,HIPAA,2,32,mobile_unit,0.875,critical,2000
14,edge_device_014,100,tier_2,4,GDPR,1,8,edge_device,0.727,high,2000
15,hospital_015,10000,tier_1,32,PIPEDA,4,256,tier1_hospital,0.959,standard,50000
16,clinic_016,1000,tier_2,64,HIPAA,2,256,tier2_hospital,0.978,critical,10000
17,research_center_017,20000,tier_3,256,local,32,512,research_center,0.981,high,50000
18,mobile_unit_018,500,tier_1,16,HIPAA,1,32,mobile_unit,0.873,standard,2000
19,edge_device_019,500,tier_2,8,PIPEDA,1,32,edge_device,0.843,critical,1000
20,hospital_020,5000,tier_1,128,local,8,256,tier1_hospital,0.989,standard,20000
21,clinic_021,1000,tier_2,16,HIPAA,2,256,tier2_hospital,0.944,critical,20000
22,research_center_022,5000,tier_3,64,local,32,512,research_center,0.983,high,20000
23,mobile_unit_023,1000,tier_1,16,GDPR,2,32,mobile_unit,0.85,critical,2000
24,edge_device_024,50,tier_2,2,PIPEDA,1,8,edge_device,0.876,critical,1000
