edge,weight
0-1,435.97
0-2,824.74
0-3,2060.93
0-4,83.41
0-5,1074.94
0-6,809.58
0-7,1044.72
0-8,5507.56
0-9,5280.53
1-2,99.74
1-3,2300.91
1-4,84.97
1-5,5439.48
1-6,2066.69
1-7,80.19
1-8,459.85
1-9,1629.27
2-3,5264.13
2-4,5762.62
2-5,1050.57
2-6,5880.09
2-7,98.25
2-8,1617.16
2-9,1174.82
3-4,478.34
3-5,1030.27
3-6,459.22
3-7,907.61
3-8,1787.18
3-9,430.74
4-5,1992.02
4-6,4056.56
4-7,1718.89
4-8,103.79
4-9,468.17
5-6,102.93
5-7,481.11
5-8,1106.92
5-9,86.88
6-7,1048.25
6-8,90.77
6-9,559.18
7-8,2047.89
7-9,1143.93
8-9,91.41
