round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.4053566455841064,3.3702855110168457,3.3479979038238525,3.3710124492645264,3.425211191177368,3.3878021240234375,3.410015821456909,3.364502191543579,3.404634714126587,3.403679609298706
2,3.348987102508545,3.339609146118164,3.3364694118499756,3.385155439376831,3.3986740112304688,3.358473539352417,3.3760948181152344,3.3602371215820312,3.404019594192505,3.359945774078369
3,3.338615655899048,3.3473269939422607,3.3495965003967285,3.401597023010254,3.3652820587158203,3.3656585216522217,3.365605115890503,3.36165714263916,3.366142749786377,3.358398675918579
4,3.3391120433807373,3.3646957874298096,3.35666823387146,3.383967399597168,3.364708185195923,3.377164602279663,3.3490664958953857,3.3854734897613525,3.4057974815368652,3.330313205718994
5,3.3413872718811035,3.343855857849121,3.3434946537017822,3.395273447036743,3.3721604347229004,3.3718886375427246,3.380279779434204,3.382305383682251,3.4017622470855713,3.3605377674102783
6,3.3400661945343018,3.352264404296875,3.3351807594299316,3.379943609237671,3.3980460166931152,3.389441967010498,3.38877272605896,3.383091926574707,3.4184980392456055,3.353545665740967
7,3.340222120285034,3.3395745754241943,3.3423538208007812,3.425245523452759,3.3528788089752197,3.400057315826416,3.3481369018554688,3.3996753692626953,3.435149669647217,3.367737293243408
8,3.3646254539489746,3.326730251312256,3.3780717849731445,3.3965258598327637,3.3895041942596436,3.3552050590515137,3.3937010765075684,3.4011640548706055,3.471186637878418,3.369426965713501
9,3.3628649711608887,3.3469576835632324,3.345416784286499,3.378110408782959,3.3727545738220215,3.414092779159546,3.3859360218048096,3.417607069015503,3.4588167667388916,3.376173257827759
10,3.3646388053894043,3.348177909851074,3.3377766609191895,3.3868966102600098,3.3684566020965576,3.414278030395508,3.390085458755493,3.4052603244781494,3.446028709411621,3.4041547775268555
