timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753358344.4071023,1,10,"[1, 0, 6, 4, 5, 3]",6,0.6,0.6,"{1: 1.0, 0: 1.0, 6: 1.0, 4: 1.0, 5: 1.0, 3: 1.0}",,,
1753358368.6462598,2,10,"[6, 0, 5, 7, 3, 2]",6,0.6,0.6,"{6: 1.0, 0: 1.0, 5: 1.0, 7: 1.0, 3: 1.0, 2: 1.0}",,,
1753358386.7669196,3,10,"[0, 2, 1, 3, 6, 7]",6,0.6,0.6,"{0: 1.0, 2: 1.0, 1: 1.0, 3: 1.0, 6: 1.0, 7: 1.0}",,,
1753358392.43685,4,10,"[8, 9, 0, 5, 1, 3]",6,0.6,0.6,"{8: 1.0, 9: 1.0, 0: 1.0, 5: 1.0, 1: 1.0, 3: 1.0}",,,
1753358418.4327722,5,10,"[5, 7, 9, 3, 0, 8]",6,0.6,0.6,"{5: 1.0, 7: 1.0, 9: 1.0, 3: 1.0, 0: 1.0, 8: 1.0}",,,
1753358424.7769566,6,10,"[6, 0, 3, 1, 7, 8]",6,0.6,0.6,"{6: 1.0, 0: 1.0, 3: 1.0, 1: 1.0, 7: 1.0, 8: 1.0}",,,
1753358430.956495,7,10,"[9, 0, 5, 1, 3, 2]",6,0.6,0.6,"{9: 1.0, 0: 1.0, 5: 1.0, 1: 1.0, 3: 1.0, 2: 1.0}",,,
1753358436.9149628,8,10,"[7, 3, 1, 5, 9, 2]",6,0.6,0.6,"{7: 1.0, 3: 1.0, 1: 1.0, 5: 1.0, 9: 1.0, 2: 1.0}",,,
1753358442.5768917,9,10,"[6, 5, 0, 3, 8, 7]",6,0.6,0.6,"{6: 1.0, 5: 1.0, 0: 1.0, 3: 1.0, 8: 1.0, 7: 1.0}",,,
1753358449.1219003,10,10,"[0, 2, 7, 5, 4, 8]",6,0.6,0.6,"{0: 1.0, 2: 1.0, 7: 1.0, 5: 1.0, 4: 1.0, 8: 1.0}",,,
