timestamp,round_num,source_node,target_node,transfer_type,param_summary,strategy_name
1753358367.3993797,1,0,9,parameter_transfer,"{'norm': 3.3093068599700928, 'mean': 0.009442874230444431, 'std': 0.19477401673793793}",
1753358367.3993797,1,0,1,parameter_transfer,"{'norm': 3.3093068599700928, 'mean': 0.009442874230444431, 'std': 0.19477401673793793}",
1753358367.3994505,1,1,0,parameter_transfer,"{'norm': 3.2910139560699463, 'mean': 0.008612677454948425, 'std': 0.19373351335525513}",
1753358367.3994505,1,1,2,parameter_transfer,"{'norm': 3.2910139560699463, 'mean': 0.008612677454948425, 'std': 0.19373351335525513}",
1753358367.3994818,1,2,1,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.3994818,1,2,3,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.3995104,1,3,2,parameter_transfer,"{'norm': 3.3204379081726074, 'mean': 0.00912326481193304, 'std': 0.19544585049152374}",
1753358367.3995104,1,3,4,parameter_transfer,"{'norm': 3.3204379081726074, 'mean': 0.00912326481193304, 'std': 0.19544585049152374}",
1753358367.3995368,1,4,3,parameter_transfer,"{'norm': 3.2869818210601807, 'mean': 0.008568234741687775, 'std': 0.1934976428747177}",
1753358367.3995368,1,4,5,parameter_transfer,"{'norm': 3.2869818210601807, 'mean': 0.008568234741687775, 'std': 0.1934976428747177}",
1753358367.3995626,1,5,4,parameter_transfer,"{'norm': 3.3074052333831787, 'mean': 0.008047967217862606, 'std': 0.19472447037696838}",
1753358367.3995626,1,5,6,parameter_transfer,"{'norm': 3.3074052333831787, 'mean': 0.008047967217862606, 'std': 0.19472447037696838}",
1753358367.3995883,1,6,5,parameter_transfer,"{'norm': 3.319441318511963, 'mean': 0.007937507703900337, 'std': 0.19543883204460144}",
1753358367.3995883,1,6,7,parameter_transfer,"{'norm': 3.319441318511963, 'mean': 0.007937507703900337, 'std': 0.19543883204460144}",
1753358367.399613,1,7,6,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.399613,1,7,8,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.399637,1,8,7,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.399637,1,8,9,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.39966,1,9,8,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.39966,1,9,0,parameter_transfer,"{'norm': 3.295881509780884, 'mean': 0.008079305291175842, 'std': 0.19404353201389313}",
1753358367.3996918,1,9,0,aggregation,,GossipAvg
1753358367.3996918,1,1,0,aggregation,,GossipAvg
1753358367.3997142,1,0,1,aggregation,,GossipAvg
1753358367.3997142,1,2,1,aggregation,,GossipAvg
1753358367.3997383,1,1,2,aggregation,,GossipAvg
1753358367.3997383,1,3,2,aggregation,,GossipAvg
1753358367.3997514,1,2,3,aggregation,,GossipAvg
1753358367.3997514,1,4,3,aggregation,,GossipAvg
1753358367.399763,1,3,4,aggregation,,GossipAvg
1753358367.399763,1,5,4,aggregation,,GossipAvg
1753358367.399775,1,4,5,aggregation,,GossipAvg
1753358367.399775,1,6,5,aggregation,,GossipAvg
1753358367.399785,1,5,6,aggregation,,GossipAvg
1753358367.399785,1,7,6,aggregation,,GossipAvg
1753358367.3997953,1,6,7,aggregation,,GossipAvg
1753358367.3997953,1,8,7,aggregation,,GossipAvg
1753358367.399806,1,7,8,aggregation,,GossipAvg
1753358367.399806,1,9,8,aggregation,,GossipAvg
1753358367.3998158,1,8,9,aggregation,,GossipAvg
1753358367.3998158,1,0,9,aggregation,,GossipAvg
1753358385.4873352,2,0,9,parameter_transfer,"{'norm': 3.2960355281829834, 'mean': 0.008826840668916702, 'std': 0.194020077586174}",
1753358385.4873352,2,0,1,parameter_transfer,"{'norm': 3.2960355281829834, 'mean': 0.008826840668916702, 'std': 0.194020077586174}",
1753358385.4874015,2,1,0,parameter_transfer,"{'norm': 3.2921969890594482, 'mean': 0.008631899021565914, 'std': 0.19380243122577667}",
1753358385.4874015,2,1,2,parameter_transfer,"{'norm': 3.2921969890594482, 'mean': 0.008631899021565914, 'std': 0.19380243122577667}",
1753358385.4874356,2,2,1,parameter_transfer,"{'norm': 3.3056347370147705, 'mean': 0.008453584276139736, 'std': 0.1946028620004654}",
1753358385.4874356,2,2,3,parameter_transfer,"{'norm': 3.3056347370147705, 'mean': 0.008453584276139736, 'std': 0.1946028620004654}",
1753358385.4874675,2,3,2,parameter_transfer,"{'norm': 3.2968533039093018, 'mean': 0.009487464092671871, 'std': 0.19403713941574097}",
1753358385.4874675,2,3,4,parameter_transfer,"{'norm': 3.2968533039093018, 'mean': 0.009487464092671871, 'std': 0.19403713941574097}",
1753358385.4874964,2,4,3,parameter_transfer,"{'norm': 3.2956604957580566, 'mean': 0.008505347184836864, 'std': 0.19401229918003082}",
1753358385.4874964,2,4,5,parameter_transfer,"{'norm': 3.2956604957580566, 'mean': 0.008505347184836864, 'std': 0.19401229918003082}",
1753358385.4875238,2,5,4,parameter_transfer,"{'norm': 3.296259641647339, 'mean': 0.008666145615279675, 'std': 0.19404053688049316}",
1753358385.4875238,2,5,6,parameter_transfer,"{'norm': 3.296259641647339, 'mean': 0.008666145615279675, 'std': 0.19404053688049316}",
1753358385.4875495,2,6,5,parameter_transfer,"{'norm': 3.294229745864868, 'mean': 0.008252167142927647, 'std': 0.19393885135650635}",
1753358385.4875495,2,6,7,parameter_transfer,"{'norm': 3.294229745864868, 'mean': 0.008252167142927647, 'std': 0.19393885135650635}",
1753358385.487587,2,7,6,parameter_transfer,"{'norm': 3.296625852584839, 'mean': 0.008579283952713013, 'std': 0.19406600296497345}",
1753358385.487587,2,7,8,parameter_transfer,"{'norm': 3.296625852584839, 'mean': 0.008579283952713013, 'std': 0.19406600296497345}",
1753358385.487611,2,8,7,parameter_transfer,"{'norm': 3.296395778656006, 'mean': 0.008078310638666153, 'std': 0.19407393038272858}",
1753358385.487611,2,8,9,parameter_transfer,"{'norm': 3.296395778656006, 'mean': 0.008078310638666153, 'std': 0.19407393038272858}",
1753358385.487635,2,9,8,parameter_transfer,"{'norm': 3.2954633235931396, 'mean': 0.008321471512317657, 'std': 0.19400864839553833}",
1753358385.487635,2,9,0,parameter_transfer,"{'norm': 3.2954633235931396, 'mean': 0.008321471512317657, 'std': 0.19400864839553833}",
1753358385.4876645,2,9,0,aggregation,,GossipAvg
1753358385.4876645,2,1,0,aggregation,,GossipAvg
1753358385.487682,2,0,1,aggregation,,GossipAvg
1753358385.487682,2,2,1,aggregation,,GossipAvg
1753358385.4876947,2,1,2,aggregation,,GossipAvg
1753358385.4876947,2,3,2,aggregation,,GossipAvg
1753358385.487708,2,2,3,aggregation,,GossipAvg
1753358385.487708,2,4,3,aggregation,,GossipAvg
1753358385.4877183,2,3,4,aggregation,,GossipAvg
1753358385.4877183,2,5,4,aggregation,,GossipAvg
1753358385.4877293,2,4,5,aggregation,,GossipAvg
1753358385.4877293,2,6,5,aggregation,,GossipAvg
1753358385.487739,2,5,6,aggregation,,GossipAvg
1753358385.487739,2,7,6,aggregation,,GossipAvg
1753358385.487757,2,6,7,aggregation,,GossipAvg
1753358385.487757,2,8,7,aggregation,,GossipAvg
1753358385.487771,2,7,8,aggregation,,GossipAvg
1753358385.487771,2,9,8,aggregation,,GossipAvg
1753358385.4877825,2,8,9,aggregation,,GossipAvg
1753358385.4877825,2,0,9,aggregation,,GossipAvg
1753358391.1373343,3,0,9,parameter_transfer,"{'norm': 3.296948194503784, 'mean': 0.008467968553304672, 'std': 0.19408990442752838}",
