activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749424267.7226536,1
aggregation,,False,,,1,GossipAvg,1749424289.6406937,
aggregation,,True,,,1,GossipAvg,1749424289.640704,
aggregation,,False,,,1,GossipAvg,1749424289.6407142,
model_update,,,,2.1336861983066018,1,,1749424291.7880251,
local_training,,,{},,2,,1749424292.287143,1
aggregation,,False,,,2,GossipAvg,1749424304.7583413,
aggregation,,True,,,2,GossipAvg,1749424304.758348,
aggregation,,False,,,2,GossipAvg,1749424304.7583544,
model_update,,,,2.319053333267576,2,,1749424306.3373787,
local_training,,,{},,3,,1749424306.8337474,1
aggregation,,False,,,3,GossipAvg,1749424319.1320481,
aggregation,,True,,,3,GossipAvg,1749424319.1320562,
aggregation,,False,,,3,GossipAvg,1749424319.1320634,
model_update,,,,2.3205118820562416,3,,1749424320.7402682,
