node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.0156,-92.44022,north_america,America/Chicago
1,Baltimore,USA,39.261109,-76.65735,europe,America/New_York
2,Palo Alto,USA,37.488648,-122.180226,asia_pacific,America/Los_Angeles
3,Boston,USA,42.360376,-71.089621,south_america,America/New_York
4,Los Angeles,USA,34.013815,-118.274537,africa,America/Los_Angeles
5,London,UK,51.468363,-0.13866,north_america,Europe/London
6,Paris,France,48.883328,2.36405,europe,Europe/Paris
7,Tokyo,Japan,35.65042,139.673985,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.364231,103.838429,south_america,Asia/Singapore
9,Sydney,Australia,-33.81899,151.245325,africa,Australia/Sydney
