node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,PIPEDA,16,512,tier1_hospital,0.986,high,10000
1,clinic_001,5000,tier_2,16,local,2,128,tier2_hospital,0.908,critical,20000
2,research_center_002,20000,tier_3,256,local,16,512,research_center,0.993,standard,100000
3,mobile_unit_003,500,tier_1,4,GDPR,2,32,mobile_unit,0.81,critical,5000
4,edge_device_004,100,tier_2,8,PIPEDA,0,32,edge_device,0.891,standard,2000
5,hospital_005,5000,tier_1,128,HIPAA,4,512,tier1_hospital,0.969,standard,20000
6,clinic_006,2000,tier_2,32,local,8,128,tier2_hospital,0.977,critical,10000
7,research_center_007,5000,tier_3,128,HIPAA,32,1024,research_center,0.995,standard,20000
8,mobile_unit_008,500,tier_1,4,HIPAA,2,16,mobile_unit,0.834,high,5000
9,edge_device_009,50,tier_2,8,PIPEDA,0,32,edge_device,0.803,standard,1000
