timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753347499.9495525,1,5,[4],1,0.2,0.2,{4: 1.0},,,
1753347516.4747431,2,5,[0],1,0.2,0.2,{0: 1.0},,,
1753347539.5536945,3,5,[0],1,0.2,0.2,{0: 1.0},,,
1753347546.9487567,4,5,[1],1,0.2,0.2,{1: 1.0},,,
1753347566.9165108,5,5,[2],1,0.2,0.2,{2: 1.0},,,
1753347581.615774,6,5,[3],1,0.2,0.2,{3: 1.0},,,
1753347602.2512364,7,5,[2],1,0.2,0.2,{2: 1.0},,,
1753347606.1865358,8,5,[3],1,0.2,0.2,{3: 1.0},,,
1753347612.2904534,9,5,[4],1,0.2,0.2,{4: 1.0},,,
1753347616.727135,10,5,[4],1,0.2,0.2,{4: 1.0},,,
