round_num,node_0,node_1,node_2,node_3,node_4
1,3.227954387664795,3.227954387664795,3.227954387664795,3.227954387664795,3.2570340633392334
2,3.294433355331421,3.2266483306884766,3.2266483306884766,3.2266483306884766,3.2266483306884766
3,3.249760150909424,3.23571515083313,3.23571515083313,3.23571515083313,3.23571515083313
4,3.2359189987182617,3.28141188621521,3.2359189987182617,3.2359189987182617,3.2359189987182617
5,3.2360305786132812,3.2360305786132812,3.237619638442993,3.2360305786132812,3.2360305786132812
6,3.2314279079437256,3.2314279079437256,3.2314279079437256,3.2875537872314453,3.2314279079437256
7,3.236408233642578,3.236408233642578,3.248305320739746,3.236408233642578,3.236408233642578
8,3.23656964302063,3.23656964302063,3.23656964302063,3.2552216053009033,3.23656964302063
9,3.238032102584839,3.238032102584839,3.238032102584839,3.238032102584839,3.2501556873321533
10,3.2382075786590576,3.2382075786590576,3.2382075786590576,3.2382075786590576,3.2648251056671143
