node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1957,private,mayo_clinic,tier1_hospital,2617
1,international,HIPAA_compliant,oncology,1970,mixed,johns_hopkins,tier2_hospital,4204
2,international,SOC2,cardiology,1989,private,stanford_med,research_center,1772
3,local,HIPAA_compliant,neurology,1983,mixed,mass_general,mobile_unit,1110
4,international,FedRAMP,pathology,1999,research_grant,ucla_health,edge_device,3765
5,regional,FedRAMP,radiology,1974,public,mayo_clinic,tier1_hospital,1188
6,national,SOC2,oncology,2003,private,johns_hopkins,tier2_hospital,1753
7,regional,ISO27001,cardiology,1998,private,stanford_med,research_center,2785
8,local,SOC2,neurology,1998,private,mass_general,mobile_unit,2184
9,national,ISO27001,pathology,1955,public,ucla_health,edge_device,1651
