round_num,node_0,node_1,node_2,node_3,node_4
1,3.3069822788238525,3.3069822788238525,3.3069822788238525,3.3069822788238525,3.4091527462005615
2,3.3149209022521973,3.3149209022521973,3.3149209022521973,3.3149209022521973,3.416591167449951
3,3.3234052658081055,3.3234052658081055,3.3234052658081055,3.3234052658081055,3.404764175415039
4,3.330625534057617,3.4285147190093994,3.330625534057617,3.330625534057617,3.330625534057617
5,3.3429110050201416,3.3429110050201416,3.3429110050201416,3.3429110050201416,3.4142398834228516
6,3.3502392768859863,3.3502392768859863,3.3502392768859863,3.4321460723876953,3.3502392768859863
7,3.3632776737213135,3.3632776737213135,3.4198038578033447,3.3632776737213135,3.3632776737213135
8,3.4930403232574463,3.3686399459838867,3.3686399459838867,3.3686399459838867,3.3686399459838867
9,3.394951581954956,3.394951581954956,3.394951581954956,3.4528989791870117,3.394951581954956
10,3.4056813716888428,3.4056813716888428,3.4056813716888428,3.4511818885803223,3.4056813716888428
