timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753358559.0129533,1,10,"[1, 0, 8, 7, 4, 3, 2, 9]",8,0.8,0.8,"{1: 1.0, 0: 1.0, 8: 1.0, 7: 1.0, 4: 1.0, 3: 1.0, 2: 1.0, 9: 1.0}",,,
1753358577.4543455,2,10,"[9, 6, 2, 5, 7, 3, 1, 4]",8,0.8,0.8,"{9: 1.0, 6: 1.0, 2: 1.0, 5: 1.0, 7: 1.0, 3: 1.0, 1: 1.0, 4: 1.0}",,,
1753358592.6617048,3,10,"[6, 3, 4, 0, 1, 8, 2, 7]",8,0.8,0.8,"{6: 1.0, 3: 1.0, 4: 1.0, 0: 1.0, 1: 1.0, 8: 1.0, 2: 1.0, 7: 1.0}",,,
1753358597.931369,4,10,"[3, 1, 2, 5, 9, 6, 7, 8]",8,0.8,0.8,"{3: 1.0, 1: 1.0, 2: 1.0, 5: 1.0, 9: 1.0, 6: 1.0, 7: 1.0, 8: 1.0}",,,
1753358602.983696,5,10,"[7, 2, 9, 1, 0, 4, 5, 3]",8,0.8,0.8,"{7: 1.0, 2: 1.0, 9: 1.0, 1: 1.0, 0: 1.0, 4: 1.0, 5: 1.0, 3: 1.0}",,,
1753358608.1365404,6,10,"[1, 3, 6, 9, 8, 2, 7, 5]",8,0.8,0.8,"{1: 1.0, 3: 1.0, 6: 1.0, 9: 1.0, 8: 1.0, 2: 1.0, 7: 1.0, 5: 1.0}",,,
1753358613.3721428,7,10,"[1, 7, 4, 9, 5, 0, 6, 2]",8,0.8,0.8,"{1: 1.0, 7: 1.0, 4: 1.0, 9: 1.0, 5: 1.0, 0: 1.0, 6: 1.0, 2: 1.0}",,,
1753358618.4474254,8,10,"[3, 0, 8, 7, 2, 4, 9, 1]",8,0.8,0.8,"{3: 1.0, 0: 1.0, 8: 1.0, 7: 1.0, 2: 1.0, 4: 1.0, 9: 1.0, 1: 1.0}",,,
1753358623.5474277,9,10,"[1, 5, 7, 6, 8, 3, 9, 0]",8,0.8,0.8,"{1: 1.0, 5: 1.0, 7: 1.0, 6: 1.0, 8: 1.0, 3: 1.0, 9: 1.0, 0: 1.0}",,,
1753358628.9797642,10,10,"[6, 9, 0, 8, 7, 4, 2, 5]",8,0.8,0.8,"{6: 1.0, 9: 1.0, 0: 1.0, 8: 1.0, 7: 1.0, 4: 1.0, 2: 1.0, 5: 1.0}",,,
