node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.963,standard,50000
1,clinic_001,1000,tier_2,32,HIPAA,4,256,tier2_hospital,0.912,high,20000
2,research_center_002,20000,tier_3,64,local,16,512,research_center,0.995,standard,50000
3,mobile_unit_003,1000,tier_1,16,HIPAA,1,16,mobile_unit,0.803,standard,1000
4,edge_device_004,100,tier_2,4,HIPAA,0,8,edge_device,0.745,critical,2000
5,hospital_005,5000,tier_1,128,local,16,512,tier1_hospital,0.95,high,10000
6,clinic_006,2000,tier_2,64,local,8,128,tier2_hospital,0.961,critical,20000
7,research_center_007,10000,tier_3,256,local,32,1024,research_center,0.981,critical,50000
8,mobile_unit_008,500,tier_1,16,GDPR,2,16,mobile_unit,0.863,critical,2000
9,edge_device_009,50,tier_2,8,PIPEDA,0,16,edge_device,0.747,high,2000
