timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753359822.6540918,1,20,"[0, 1, 7, 11, 19, 15, 16, 4]",8,0.4,0.4,"{0: 1.0, 1: 1.0, 7: 1.0, 11: 1.0, 19: 1.0, 15: 1.0, 16: 1.0, 4: 1.0}",,,
1753359832.1048868,2,20,"[16, 18, 17, 0, 15, 11, 9, 8]",8,0.4,0.4,"{16: 1.0, 18: 1.0, 17: 1.0, 0: 1.0, 15: 1.0, 11: 1.0, 9: 1.0, 8: 1.0}",,,
1753359841.429786,3,20,"[13, 12, 5, 0, 11, 8, 10, 7]",8,0.4,0.4,"{13: 1.0, 12: 1.0, 5: 1.0, 0: 1.0, 11: 1.0, 8: 1.0, 10: 1.0, 7: 1.0}",,,
1753359850.4668074,4,20,"[8, 9, 0, 4, 5, 19, 3, 16]",8,0.4,0.4,"{8: 1.0, 9: 1.0, 0: 1.0, 4: 1.0, 5: 1.0, 19: 1.0, 3: 1.0, 16: 1.0}",,,
1753359858.8112786,5,20,"[17, 11, 10, 1, 5, 14, 4, 13]",8,0.4,0.4,"{17: 1.0, 11: 1.0, 10: 1.0, 1: 1.0, 5: 1.0, 14: 1.0, 4: 1.0, 13: 1.0}",,,
1753359867.368448,6,20,"[1, 16, 12, 13, 15, 10, 11, 8]",8,0.4,0.4,"{1: 1.0, 16: 1.0, 12: 1.0, 13: 1.0, 15: 1.0, 10: 1.0, 11: 1.0, 8: 1.0}",,,
1753359871.1957195,7,20,"[18, 12, 7, 0, 1, 4, 16, 17]",8,0.4,0.4,"{18: 1.0, 12: 1.0, 7: 1.0, 0: 1.0, 1: 1.0, 4: 1.0, 16: 1.0, 17: 1.0}",,,
1753359874.8631876,8,20,"[18, 17, 7, 10, 1, 16, 3, 19]",8,0.4,0.4,"{18: 1.0, 17: 1.0, 7: 1.0, 10: 1.0, 1: 1.0, 16: 1.0, 3: 1.0, 19: 1.0}",,,
1753359878.5034053,9,20,"[17, 10, 12, 1, 11, 5, 16, 4]",8,0.4,0.4,"{17: 1.0, 10: 1.0, 12: 1.0, 1: 1.0, 11: 1.0, 5: 1.0, 16: 1.0, 4: 1.0}",,,
1753359881.789311,10,20,"[12, 17, 16, 4, 18, 7, 6, 10]",8,0.4,0.4,"{12: 1.0, 17: 1.0, 16: 1.0, 4: 1.0, 18: 1.0, 7: 1.0, 6: 1.0, 10: 1.0}",,,
