node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,regional,HIPAA_compliant,Rochester,USA,radiology,2007,mixed,mayo_clinic,tier1_hospital,north_america,1119,America/Chicago
1,local,HIPAA_compliant,Baltimore,USA,oncology,1958,mixed,johns_hopkins,tier2_hospital,europe,4125,America/New_York
2,international,ISO27001,Palo Alto,USA,cardiology,1986,private,stanford_med,research_center,asia_pacific,1474,America/Los_Angeles
3,international,ISO27001,Boston,USA,neurology,1963,mixed,mass_general,mobile_unit,south_america,3501,America/New_York
4,regional,ISO27001,Los Angeles,USA,pathology,2008,public,ucla_health,edge_device,africa,110,America/Los_Angeles
5,international,HIPAA_compliant,London,UK,radiology,1993,mixed,mayo_clinic,tier1_hospital,north_america,4452,Europe/London
6,local,HIPAA_compliant,Paris,France,oncology,1959,private,johns_hopkins,tier2_hospital,europe,430,Europe/Paris
7,regional,FedRAMP,Tokyo,Japan,cardiology,1970,public,stanford_med,research_center,asia_pacific,2505,Asia/Tokyo
8,local,SOC2,Singapore,Singapore,neurology,1993,public,mass_general,mobile_unit,south_america,1867,Asia/Singapore
9,international,SOC2,Sydney,Australia,pathology,1957,private,ucla_health,edge_device,africa,3941,Australia/Sydney
10,regional,ISO27001,Rochester,USA,radiology,1970,mixed,mayo_clinic,tier1_hospital,north_america,1982,America/Chicago
11,local,SOC2,Baltimore,USA,oncology,1955,public,johns_hopkins,tier2_hospital,europe,4131,America/New_York
12,national,ISO27001,Palo Alto,USA,cardiology,1972,mixed,stanford_med,research_center,asia_pacific,2815,America/Los_Angeles
13,national,FedRAMP,Boston,USA,neurology,2015,research_grant,mass_general,mobile_unit,south_america,1361,America/New_York
14,national,HIPAA_compliant,Los Angeles,USA,pathology,1985,private,ucla_health,edge_device,africa,1037,America/Los_Angeles
15,regional,FedRAMP,London,UK,radiology,1961,public,mayo_clinic,tier1_hospital,north_america,3727,Europe/London
16,regional,SOC2,Paris,France,oncology,2007,mixed,johns_hopkins,tier2_hospital,europe,1381,Europe/Paris
17,national,ISO27001,Tokyo,Japan,cardiology,1976,mixed,stanford_med,research_center,asia_pacific,2936,Asia/Tokyo
18,national,ISO27001,Singapore,Singapore,neurology,1988,public,mass_general,mobile_unit,south_america,2695,Asia/Singapore
19,international,SOC2,Sydney,Australia,pathology,1954,private,ucla_health,edge_device,africa,3029,Australia/Sydney
