node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,128,HIPAA,8,256,tier1_hospital,0.981,standard,10000
1,clinic_001,1000,tier_2,32,GDPR,2,256,tier2_hospital,0.94,standard,10000
2,research_center_002,10000,tier_3,128,GDPR,32,1024,research_center,0.988,standard,100000
3,mobile_unit_003,100,tier_1,8,HIPAA,2,16,mobile_unit,0.788,critical,1000
4,edge_device_004,50,tier_2,4,PIPEDA,0,32,edge_device,0.774,critical,2000
5,hospital_005,5000,tier_1,128,PIPEDA,4,256,tier1_hospital,0.961,standard,20000
6,clinic_006,5000,tier_2,16,HIPAA,8,64,tier2_hospital,0.964,standard,5000
7,research_center_007,5000,tier_3,128,PIPEDA,8,512,research_center,0.994,critical,20000
8,mobile_unit_008,500,tier_1,16,PIPEDA,2,32,mobile_unit,0.799,critical,1000
9,edge_device_009,500,tier_2,4,local,1,8,edge_device,0.771,high,2000
