node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,16,128,tier1_hospital,0.963,standard,20000
1,clinic_001,2000,tier_2,16,local,4,64,tier2_hospital,0.978,critical,20000
2,research_center_002,5000,tier_3,128,PIPEDA,32,512,research_center,0.982,high,100000
3,mobile_unit_003,100,tier_1,4,GDPR,1,64,mobile_unit,0.796,standard,1000
4,edge_device_004,50,tier_2,8,HIPAA,1,32,edge_device,0.873,high,1000
5,hospital_005,10000,tier_1,32,PIPEDA,8,256,tier1_hospital,0.953,standard,10000
6,clinic_006,2000,tier_2,64,local,2,64,tier2_hospital,0.947,high,10000
7,research_center_007,20000,tier_3,64,local,16,256,research_center,0.993,standard,100000
8,mobile_unit_008,500,tier_1,8,local,1,64,mobile_unit,0.861,high,1000
9,edge_device_009,100,tier_2,4,PIPEDA,1,32,edge_device,0.843,standard,500
10,hospital_010,10000,tier_1,128,HIPAA,8,512,tier1_hospital,0.969,critical,50000
11,clinic_011,2000,tier_2,64,HIPAA,8,256,tier2_hospital,0.905,critical,10000
12,research_center_012,20000,tier_3,64,PIPEDA,16,256,research_center,0.984,high,100000
13,mobile_unit_013,100,tier_1,8,local,2,32,mobile_unit,0.814,high,1000
14,edge_device_014,50,tier_2,2,GDPR,0,16,edge_device,0.748,standard,500
