node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,4,256,tier1_hospital,0.951,high,10000
1,clinic_001,1000,tier_2,64,GDPR,8,128,tier2_hospital,0.967,critical,5000
2,research_center_002,5000,tier_3,64,HIPAA,8,256,research_center,0.992,critical,100000
3,mobile_unit_003,1000,tier_1,8,local,1,32,mobile_unit,0.865,high,5000
4,edge_device_004,500,tier_2,8,local,0,32,edge_device,0.812,high,500
5,hospital_005,2000,tier_1,32,HIPAA,16,256,tier1_hospital,0.997,high,10000
6,clinic_006,1000,tier_2,64,HIPAA,8,64,tier2_hospital,0.931,critical,10000
7,research_center_007,20000,tier_3,128,HIPAA,8,1024,research_center,0.997,standard,100000
8,mobile_unit_008,1000,tier_1,16,HIPAA,1,16,mobile_unit,0.88,critical,1000
9,edge_device_009,50,tier_2,8,HIPAA,0,16,edge_device,0.769,critical,500
10,hospital_010,2000,tier_1,32,local,4,256,tier1_hospital,0.992,critical,20000
11,clinic_011,2000,tier_2,16,HIPAA,8,256,tier2_hospital,0.909,critical,5000
12,research_center_012,5000,tier_3,128,PIPEDA,32,512,research_center,0.981,standard,50000
13,mobile_unit_013,100,tier_1,4,GDPR,2,64,mobile_unit,0.878,critical,5000
14,edge_device_014,500,tier_2,8,local,1,8,edge_device,0.808,high,2000
