activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749393732.9063578,1
aggregation,,False,,,1,GossipAvg,1749393743.0943573,
aggregation,,True,,,1,GossipAvg,1749393743.0943737,
aggregation,,False,,,1,GossipAvg,1749393743.0943828,
aggregation,,False,,,1,GossipAvg,1749393743.094391,
aggregation,,False,,,1,GossipAvg,1749393743.094399,
model_update,,,,9.921911122552086,1,,1749393743.3143892,
local_training,,,{},,2,,1749393743.6462767,1
aggregation,,False,,,2,GossipAvg,1749393747.0419881,
aggregation,,True,,,2,GossipAvg,1749393747.042001,
aggregation,,False,,,2,GossipAvg,1749393747.0420108,
aggregation,,False,,,2,GossipAvg,1749393747.04202,
aggregation,,False,,,2,GossipAvg,1749393747.0420282,
model_update,,,,10.03560164082618,2,,1749393747.2513022,
local_training,,,{},,3,,1749393747.577631,1
aggregation,,False,,,3,GossipAvg,1749393750.9739215,
aggregation,,True,,,3,GossipAvg,1749393750.9739363,
aggregation,,False,,,3,GossipAvg,1749393750.9739468,
aggregation,,False,,,3,GossipAvg,1749393750.9739552,
aggregation,,False,,,3,GossipAvg,1749393750.9739623,
model_update,,,,10.030528441911937,3,,1749393751.1813438,
