node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,HIPAA,8,128,tier1_hospital,0.97,standard,10000
1,clinic_001,5000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.91,critical,20000
2,research_center_002,10000,tier_3,128,local,32,256,research_center,0.999,standard,100000
3,mobile_unit_003,1000,tier_1,4,HIPAA,2,64,mobile_unit,0.883,high,1000
4,edge_device_004,50,tier_2,4,HIPAA,1,16,edge_device,0.796,standard,500
5,hospital_005,2000,tier_1,64,local,16,256,tier1_hospital,0.994,high,20000
6,clinic_006,5000,tier_2,16,local,2,64,tier2_hospital,0.905,critical,10000
7,research_center_007,20000,tier_3,256,HIPAA,32,512,research_center,0.994,standard,50000
8,mobile_unit_008,1000,tier_1,8,HIPAA,1,16,mobile_unit,0.787,high,5000
9,edge_device_009,500,tier_2,8,local,0,16,edge_device,0.711,critical,1000
10,hospital_010,10000,tier_1,64,GDPR,8,512,tier1_hospital,0.985,standard,50000
11,clinic_011,5000,tier_2,64,local,8,256,tier2_hospital,0.903,critical,10000
12,research_center_012,20000,tier_3,128,HIPAA,16,1024,research_center,0.994,high,50000
13,mobile_unit_013,500,tier_1,8,PIPEDA,2,32,mobile_unit,0.846,standard,2000
14,edge_device_014,50,tier_2,8,HIPAA,1,16,edge_device,0.721,critical,500
