node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,SOC2,radiology,1961,public,mayo_clinic,tier1_hospital,3158
1,local,SOC2,oncology,1989,mixed,johns_hopkins,tier2_hospital,2872
2,regional,HIPAA_compliant,cardiology,1970,mixed,stanford_med,research_center,766
3,national,ISO27001,neurology,1973,research_grant,mass_general,mobile_unit,1383
4,international,FedRAMP,pathology,2000,private,ucla_health,edge_device,1124
5,international,HIPAA_compliant,radiology,1950,public,mayo_clinic,tier1_hospital,1184
6,national,SOC2,oncology,2007,research_grant,johns_hopkins,tier2_hospital,1721
7,regional,SOC2,cardiology,1994,private,stanford_med,research_center,2109
8,national,SOC2,neurology,1977,mixed,mass_general,mobile_unit,4269
9,national,FedRAMP,pathology,1967,private,ucla_health,edge_device,2074
10,local,SOC2,radiology,1952,private,mayo_clinic,tier1_hospital,1515
11,regional,SOC2,oncology,1974,private,johns_hopkins,tier2_hospital,1510
12,local,SOC2,cardiology,2016,public,stanford_med,research_center,1211
13,national,SOC2,neurology,1995,public,mass_general,mobile_unit,1311
14,regional,SOC2,pathology,1987,public,ucla_health,edge_device,2149
