node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.998,standard,50000
1,clinic_001,2000,tier_2,64,local,4,64,tier2_hospital,0.936,critical,5000
2,research_center_002,5000,tier_3,64,GDPR,8,512,research_center,1.0,critical,100000
3,mobile_unit_003,1000,tier_1,8,GDPR,2,32,mobile_unit,0.823,high,2000
4,edge_device_004,100,tier_2,2,local,1,8,edge_device,0.764,high,500
5,hospital_005,10000,tier_1,64,GDPR,8,128,tier1_hospital,0.963,critical,20000
6,clinic_006,5000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.911,critical,5000
7,research_center_007,10000,tier_3,256,GDPR,8,512,research_center,0.994,high,50000
8,mobile_unit_008,1000,tier_1,16,PIPEDA,2,64,mobile_unit,0.827,standard,5000
9,edge_device_009,100,tier_2,4,PIPEDA,1,32,edge_device,0.744,standard,2000
