node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,ISO27001,radiology,1986,private,mayo_clinic,tier1_hospital,1333
1,international,FedRAMP,oncology,1979,private,johns_hopkins,tier2_hospital,3346
2,international,FedRAMP,cardiology,1966,private,stanford_med,research_center,584
3,national,HIPAA_compliant,neurology,1990,public,mass_general,mobile_unit,1249
4,national,SOC2,pathology,2003,private,ucla_health,edge_device,2799
5,national,FedRAMP,radiology,1979,public,mayo_clinic,tier1_hospital,3324
6,international,ISO27001,oncology,1974,research_grant,johns_hopkins,tier2_hospital,3033
7,national,ISO27001,cardiology,1961,research_grant,stanford_med,research_center,2567
8,international,SOC2,neurology,1965,private,mass_general,mobile_unit,165
9,regional,ISO27001,pathology,1971,public,ucla_health,edge_device,4920
